timestamp,duration,num_gpus,gpu_time,cluster
2017-10-09 06:00:17,2883.0,1,2883.0,6214e9
2017-10-09 06:03:05,2831.0,1,2831.0,6214e9
2017-10-09 05:59:47,2906.0,1,2906.0,6214e9
2017-10-09 05:58:24,2920.0,1,2920.0,6214e9
2017-10-09 06:05:56,2643.0,1,2643.0,6214e9
2017-10-09 05:56:34,2834.0,1,2834.0,6214e9
2017-10-09 06:01:35,2887.0,1,2887.0,6214e9
2017-10-09 06:01:25,2884.0,1,2884.0,6214e9
2017-10-09 05:58:57,2855.0,1,2855.0,6214e9
2017-10-09 05:59:43,2860.0,1,2860.0,6214e9
2017-10-09 06:00:26,2792.0,1,2792.0,6214e9
2017-10-09 05:08:16,5860.0,1,5860.0,6214e9
2017-10-09 05:07:43,5894.0,1,5894.0,6214e9
2017-10-09 05:59:06,2860.0,1,2860.0,6214e9
2017-10-09 06:02:42,2623.0,1,2623.0,6214e9
2017-10-09 06:00:59,2838.0,1,2838.0,6214e9
2017-10-09 05:59:41,2809.0,1,2809.0,6214e9
2017-10-09 05:57:37,2813.0,1,2813.0,6214e9
2017-10-09 05:59:09,2713.0,1,2713.0,6214e9
2017-10-09 05:55:30,2992.0,1,2992.0,6214e9
2017-10-09 05:57:05,2894.0,1,2894.0,6214e9
2017-10-09 05:49:21,2946.0,1,2946.0,6214e9
2017-10-09 05:59:27,2806.0,1,2806.0,6214e9
2017-10-09 05:49:34,3029.0,1,3029.0,6214e9
2017-10-09 05:55:27,2921.0,1,2921.0,6214e9
2017-10-07 08:09:32,167651.0,1,167651.0,ee9e8c
2017-10-09 05:17:17,5131.0,1,5131.0,6214e9
2017-10-09 05:57:23,2909.0,1,2909.0,6214e9
2017-10-09 05:55:41,2825.0,1,2825.0,6214e9
2017-10-06 23:27:26,197281.0,4,789124.0,103959
2017-10-08 12:40:37,23891.0,1,23891.0,6214e9
2017-10-09 05:56:27,2879.0,1,2879.0,6214e9
2017-10-09 05:54:20,2881.0,1,2881.0,6214e9
2017-10-09 05:53:44,2918.0,1,2918.0,6214e9
2017-10-09 05:56:12,2761.0,1,2761.0,6214e9
2017-10-09 05:46:46,2834.0,1,2834.0,6214e9
2017-10-09 05:57:49,2811.0,1,2811.0,6214e9
2017-10-09 05:59:15,2680.0,1,2680.0,6214e9
2017-10-09 05:50:43,2805.0,1,2805.0,6214e9
2017-10-09 05:48:47,2903.0,1,2903.0,6214e9
2017-10-09 05:48:48,2904.0,1,2904.0,6214e9
2017-10-09 05:52:33,2867.0,1,2867.0,6214e9
2017-10-09 05:48:50,2746.0,1,2746.0,6214e9
2017-10-09 05:57:10,2767.0,1,2767.0,6214e9
2017-10-09 05:56:53,2777.0,1,2777.0,6214e9
2017-10-09 06:41:55,65.0,1,65.0,11cb48
2017-10-09 05:53:14,2833.0,1,2833.0,6214e9
2017-10-09 05:49:17,2975.0,1,2975.0,6214e9
2017-10-09 05:51:31,2843.0,1,2843.0,6214e9
2017-10-09 05:51:15,2845.0,1,2845.0,6214e9
2017-10-09 05:52:33,2766.0,1,2766.0,6214e9
2017-10-09 05:52:08,2789.0,1,2789.0,6214e9
2017-10-09 05:56:01,2716.0,1,2716.0,6214e9
2017-10-09 05:54:08,2823.0,1,2823.0,6214e9
2017-10-09 05:51:57,2879.0,1,2879.0,6214e9
2017-10-09 05:53:26,2845.0,1,2845.0,6214e9
2017-10-09 05:08:12,5373.0,1,5373.0,6214e9
2017-10-09 05:51:53,2747.0,1,2747.0,6214e9
2017-10-09 05:54:58,2736.0,1,2736.0,6214e9
2017-10-09 05:46:37,2759.0,1,2759.0,6214e9
2017-10-09 05:52:39,2846.0,1,2846.0,6214e9
2017-10-09 05:50:26,2833.0,1,2833.0,6214e9
2017-10-09 05:50:04,2786.0,1,2786.0,6214e9
2017-10-09 05:53:01,2707.0,1,2707.0,6214e9
2017-10-09 05:44:20,2800.0,1,2800.0,6214e9
2017-10-09 05:43:09,3154.0,1,3154.0,6214e9
2017-10-09 04:40:15,7099.0,1,7099.0,6214e9
2017-10-09 05:50:33,2737.0,1,2737.0,6214e9
2017-10-09 05:45:39,2779.0,1,2779.0,6214e9
2017-10-09 05:47:44,2934.0,1,2934.0,6214e9
2017-10-09 05:47:47,2840.0,1,2840.0,6214e9
2017-10-09 05:47:54,2768.0,1,2768.0,6214e9
2017-10-09 05:50:56,2748.0,1,2748.0,6214e9
2017-10-09 05:51:02,2695.0,1,2695.0,6214e9
2017-10-09 05:44:59,2928.0,1,2928.0,6214e9
2017-10-09 05:43:44,2878.0,1,2878.0,6214e9
2017-10-09 05:47:11,2763.0,1,2763.0,6214e9
2017-10-09 05:47:46,2772.0,1,2772.0,6214e9
2017-10-09 05:48:09,2751.0,1,2751.0,6214e9
2017-10-09 05:40:48,2867.0,1,2867.0,6214e9
2017-10-09 05:46:04,2854.0,1,2854.0,6214e9
2017-10-09 05:45:43,2867.0,1,2867.0,6214e9
2017-10-09 05:37:10,2895.0,1,2895.0,6214e9
2017-10-09 05:46:15,2832.0,1,2832.0,6214e9
2017-10-09 05:49:29,2691.0,1,2691.0,6214e9
2017-10-09 05:45:32,2803.0,1,2803.0,6214e9
2017-10-09 05:47:17,2748.0,1,2748.0,6214e9
2017-10-09 04:53:09,5875.0,1,5875.0,6214e9
2017-10-09 05:46:28,2782.0,1,2782.0,6214e9
2017-10-09 05:46:37,2767.0,1,2767.0,6214e9
2017-10-09 05:44:07,2860.0,1,2860.0,6214e9
2017-10-09 05:43:58,2861.0,1,2861.0,6214e9
2017-10-07 02:40:55,186548.0,4,746192.0,103959
2017-10-09 05:44:58,2764.0,1,2764.0,6214e9
2017-10-09 06:31:55,62.0,1,62.0,11cb48
2017-10-09 05:43:44,2770.0,1,2770.0,6214e9
2017-10-09 05:42:37,2838.0,1,2838.0,6214e9
2017-10-09 05:42:58,2781.0,1,2781.0,6214e9
2017-10-09 05:42:56,2880.0,1,2880.0,6214e9
2017-10-09 05:44:38,2837.0,1,2837.0,6214e9
2017-10-09 05:41:56,2813.0,1,2813.0,6214e9
2017-10-09 05:45:11,2723.0,1,2723.0,6214e9
2017-10-09 05:40:31,2670.0,1,2670.0,6214e9
2017-10-09 05:40:46,2847.0,1,2847.0,6214e9
2017-10-09 05:42:00,2830.0,1,2830.0,6214e9
2017-10-09 05:41:16,2870.0,1,2870.0,6214e9
2017-10-09 05:42:19,2742.0,1,2742.0,6214e9
2017-10-09 05:38:07,2983.0,1,2983.0,6214e9
2017-10-09 05:36:28,2857.0,1,2857.0,6214e9
2017-10-09 04:51:01,5776.0,1,5776.0,6214e9
2017-10-09 05:42:10,2865.0,1,2865.0,6214e9
2017-10-09 05:43:30,2773.0,1,2773.0,6214e9
2017-10-09 05:39:25,2829.0,1,2829.0,6214e9
2017-10-09 05:39:13,2821.0,1,2821.0,6214e9
2017-10-09 05:40:13,2877.0,1,2877.0,6214e9
2017-10-09 05:41:26,2857.0,1,2857.0,6214e9
2017-10-09 04:49:30,5792.0,1,5792.0,6214e9
2017-10-09 05:41:22,2682.0,1,2682.0,6214e9
2017-10-09 05:38:59,2819.0,1,2819.0,6214e9
2017-10-09 05:40:02,2810.0,1,2810.0,6214e9
2017-10-09 05:35:35,2859.0,1,2859.0,6214e9
2017-10-09 05:38:36,2764.0,1,2764.0,6214e9
2017-10-09 05:37:25,2835.0,1,2835.0,6214e9
2017-10-09 05:39:11,2726.0,1,2726.0,6214e9
2017-10-09 05:40:19,2646.0,1,2646.0,6214e9
2017-10-09 05:34:02,2881.0,1,2881.0,6214e9
2017-10-09 05:36:43,2830.0,1,2830.0,6214e9
2017-10-09 05:36:28,2683.0,1,2683.0,6214e9
2017-10-09 05:37:51,2726.0,1,2726.0,6214e9
2017-10-09 05:25:31,2818.0,1,2818.0,6214e9
2017-10-09 05:36:58,2818.0,1,2818.0,6214e9
2017-10-09 05:37:59,2688.0,1,2688.0,6214e9
2017-10-09 05:34:45,2815.0,1,2815.0,6214e9
2017-10-09 05:35:34,2722.0,1,2722.0,6214e9
2017-10-09 05:36:00,2807.0,1,2807.0,6214e9
2017-10-09 05:36:08,2803.0,1,2803.0,6214e9
2017-10-09 05:30:03,2808.0,1,2808.0,6214e9
2017-10-09 04:49:11,5549.0,1,5549.0,6214e9
2017-10-09 05:37:29,2648.0,1,2648.0,6214e9
2017-10-09 05:32:54,2857.0,1,2857.0,6214e9
2017-10-09 05:33:41,2839.0,1,2839.0,6214e9
2017-10-09 06:21:55,65.0,1,65.0,11cb48
2017-10-09 05:34:49,2708.0,1,2708.0,6214e9
2017-10-09 05:36:31,2648.0,1,2648.0,6214e9
2017-10-09 05:34:36,2754.0,1,2754.0,6214e9
2017-10-09 05:33:49,2708.0,1,2708.0,6214e9
2017-10-09 05:34:28,2663.0,1,2663.0,6214e9
2017-10-09 05:34:19,2722.0,1,2722.0,6214e9
2017-10-09 05:26:58,3283.0,1,3283.0,6214e9
2017-10-09 04:43:53,5676.0,1,5676.0,6214e9
2017-10-09 05:35:03,2759.0,1,2759.0,6214e9
2017-10-09 05:32:03,2747.0,1,2747.0,6214e9
2017-10-09 05:31:37,2820.0,1,2820.0,6214e9
2017-10-09 04:43:34,5643.0,1,5643.0,6214e9
2017-10-09 04:42:04,5904.0,1,5904.0,6214e9
2017-10-09 05:26:37,3222.0,1,3222.0,6214e9
2017-10-09 05:32:37,2744.0,1,2744.0,6214e9
2017-10-09 04:44:01,5585.0,1,5585.0,6214e9
2017-10-09 05:33:21,2797.0,1,2797.0,6214e9
2017-10-09 05:30:55,2747.0,1,2747.0,6214e9
2017-10-09 05:31:08,2927.0,1,2927.0,6214e9
2017-10-09 04:41:30,5898.0,1,5898.0,6214e9
2017-10-09 06:18:57,30.0,8,240.0,ee9e8c
2017-10-09 05:32:31,2623.0,1,2623.0,6214e9
2017-10-09 05:30:55,2715.0,1,2715.0,6214e9
2017-10-09 05:31:37,2692.0,1,2692.0,6214e9
2017-10-07 08:04:39,166238.0,1,166238.0,ee9e8c
2017-10-09 04:37:46,6034.0,1,6034.0,6214e9
2017-10-09 05:28:37,2802.0,1,2802.0,6214e9
2017-10-09 05:29:10,2749.0,1,2749.0,6214e9
2017-10-09 05:33:24,2673.0,1,2673.0,6214e9
2017-10-09 04:38:59,5935.0,1,5935.0,6214e9
2017-10-09 05:31:58,2758.0,1,2758.0,6214e9
2017-10-09 04:41:05,5802.0,1,5802.0,6214e9
2017-10-09 04:40:58,5808.0,1,5808.0,6214e9
2017-10-09 05:30:30,2833.0,1,2833.0,6214e9
2017-10-09 05:28:45,2934.0,1,2934.0,6214e9
2017-10-09 05:29:55,2730.0,1,2730.0,6214e9
2017-10-09 04:39:36,5873.0,1,5873.0,6214e9
2017-10-09 05:24:54,2798.0,1,2798.0,6214e9
2017-10-09 04:41:32,5752.0,1,5752.0,6214e9
2017-10-09 05:26:25,2993.0,1,2993.0,6214e9
2017-10-09 04:40:43,5777.0,1,5777.0,6214e9
2017-10-09 05:30:23,2797.0,1,2797.0,6214e9
2017-10-09 04:39:24,5856.0,1,5856.0,6214e9
2017-10-09 05:21:46,2879.0,1,2879.0,6214e9
2017-10-09 05:25:50,3060.0,1,3060.0,6214e9
2017-10-09 05:28:13,2919.0,1,2919.0,6214e9
2017-10-09 05:29:41,2825.0,1,2825.0,6214e9
2017-10-09 04:40:23,5786.0,1,5786.0,6214e9
2017-10-09 05:22:42,3002.0,1,3002.0,6214e9
2017-10-09 05:27:57,2739.0,1,2739.0,6214e9
2017-10-09 05:24:53,2917.0,1,2917.0,6214e9
2017-10-09 04:36:03,6016.0,1,6016.0,6214e9
2017-10-09 04:40:05,5773.0,1,5773.0,6214e9
2017-10-09 05:24:48,2904.0,1,2904.0,6214e9
2017-10-09 05:24:29,2924.0,1,2924.0,6214e9
2017-10-09 04:41:17,5691.0,1,5691.0,6214e9
2017-10-09 06:11:55,70.0,1,70.0,11cb48
2017-10-09 05:30:05,2746.0,1,2746.0,6214e9
2017-10-09 05:30:33,2698.0,1,2698.0,6214e9
2017-10-09 04:37:20,5879.0,1,5879.0,6214e9
2017-10-09 04:38:24,5816.0,1,5816.0,6214e9
2017-10-09 04:38:21,5813.0,1,5813.0,6214e9
2017-10-09 04:36:56,5866.0,1,5866.0,6214e9
2017-10-09 05:25:42,2803.0,1,2803.0,6214e9
2017-10-09 04:36:05,5886.0,1,5886.0,6214e9
2017-10-09 05:29:13,2697.0,1,2697.0,6214e9
2017-10-09 04:37:30,5803.0,1,5803.0,6214e9
2017-10-09 05:28:16,2740.0,1,2740.0,6214e9
2017-10-09 04:38:05,5747.0,1,5747.0,6214e9
2017-10-09 04:34:56,5920.0,1,5920.0,6214e9
2017-10-09 05:26:40,2798.0,1,2798.0,6214e9
2017-10-09 05:27:20,2756.0,1,2756.0,6214e9
2017-10-09 05:26:56,2779.0,1,2779.0,6214e9
2017-10-09 05:27:25,2745.0,1,2745.0,6214e9
2017-10-09 05:27:11,2738.0,1,2738.0,6214e9
2017-10-09 04:38:37,5657.0,1,5657.0,6214e9
2017-10-09 05:27:35,2712.0,1,2712.0,6214e9
2017-10-09 05:23:39,2765.0,1,2765.0,6214e9
2017-10-09 05:25:00,2856.0,1,2856.0,6214e9
2017-10-09 04:35:31,5815.0,1,5815.0,6214e9
2017-10-09 04:35:58,5734.0,1,5734.0,6214e9
2017-10-09 05:23:56,2844.0,1,2844.0,6214e9
2017-10-09 04:34:22,5825.0,1,5825.0,6214e9
2017-10-09 04:34:53,5790.0,1,5790.0,6214e9
2017-10-09 05:23:00,2883.0,1,2883.0,6214e9
2017-10-09 05:24:58,2744.0,1,2744.0,6214e9
2017-10-09 05:24:25,2739.0,1,2739.0,6214e9
2017-10-09 05:19:36,3023.0,1,3023.0,6214e9
2017-10-09 04:34:49,5695.0,1,5695.0,6214e9
2017-10-09 05:22:09,2845.0,1,2845.0,6214e9
2017-10-09 05:22:14,2834.0,1,2834.0,6214e9
2017-10-09 05:23:51,2728.0,1,2728.0,6214e9
2017-10-09 05:21:36,2836.0,1,2836.0,6214e9
2017-10-09 04:34:19,5668.0,1,5668.0,6214e9
2017-10-09 05:22:50,2752.0,1,2752.0,6214e9
2017-10-09 05:17:28,2885.0,1,2885.0,6214e9
2017-10-09 05:22:34,2742.0,1,2742.0,6214e9
2017-10-09 05:21:02,2812.0,1,2812.0,6214e9
2017-10-09 05:21:04,2766.0,1,2766.0,6214e9
2017-10-09 05:21:08,2750.0,1,2750.0,6214e9
2017-10-09 05:19:52,2805.0,1,2805.0,6214e9
2017-10-09 05:20:40,2762.0,1,2762.0,6214e9
2017-10-09 05:21:50,2698.0,1,2698.0,6214e9
2017-10-09 05:17:53,2924.0,1,2924.0,6214e9
2017-10-09 05:19:58,2790.0,1,2790.0,6214e9
2017-10-09 05:21:31,2669.0,1,2669.0,6214e9
2017-10-09 05:18:44,2832.0,1,2832.0,6214e9
2017-10-09 05:18:42,2828.0,1,2828.0,6214e9
2017-10-09 05:20:33,2701.0,1,2701.0,6214e9
2017-10-09 05:18:54,2808.0,1,2808.0,6214e9
2017-10-09 05:19:20,2762.0,1,2762.0,6214e9
2017-10-09 05:14:05,2890.0,1,2890.0,6214e9
2017-10-09 05:17:40,2840.0,1,2840.0,6214e9
2017-10-09 05:15:17,2975.0,1,2975.0,6214e9
2017-10-09 05:16:23,2902.0,1,2902.0,6214e9
2017-10-09 04:37:22,5240.0,1,5240.0,6214e9
2017-10-09 05:17:31,2827.0,1,2827.0,6214e9
2017-10-09 05:16:11,2907.0,1,2907.0,6214e9
2017-10-09 05:17:20,2803.0,1,2803.0,6214e9
2017-10-09 06:01:55,65.0,1,65.0,11cb48
2017-10-09 05:14:15,2864.0,1,2864.0,6214e9
2017-10-09 05:16:17,2864.0,1,2864.0,6214e9
2017-10-09 05:18:20,2723.0,1,2723.0,6214e9
2017-10-09 05:15:51,2804.0,1,2804.0,6214e9
2017-10-09 05:15:26,2768.0,1,2768.0,6214e9
2017-10-09 05:16:59,2787.0,1,2787.0,6214e9
2017-10-09 05:14:55,2882.0,1,2882.0,6214e9
2017-10-09 05:16:25,2785.0,1,2785.0,6214e9
2017-10-09 05:15:04,2862.0,1,2862.0,6214e9
2017-10-09 05:12:11,3024.0,1,3024.0,6214e9
2017-10-09 05:18:43,2637.0,1,2637.0,6214e9
2017-10-09 05:18:08,2657.0,1,2657.0,6214e9
2017-10-09 05:15:51,2719.0,1,2719.0,6214e9
2017-10-09 05:13:41,2912.0,1,2912.0,6214e9
2017-10-09 05:13:24,2930.0,1,2930.0,6214e9
2017-10-09 05:17:49,2648.0,1,2648.0,6214e9
2017-10-09 05:14:51,2806.0,1,2806.0,6214e9
2017-10-09 05:12:56,2910.0,1,2910.0,6214e9
2017-10-09 05:14:46,2799.0,1,2799.0,6214e9
2017-10-09 05:14:15,2745.0,1,2745.0,6214e9
2017-10-09 05:11:24,2923.0,1,2923.0,6214e9
2017-10-09 05:58:23,24.0,8,192.0,ee9e8c
2017-10-09 05:11:19,2914.0,1,2914.0,6214e9
2017-10-09 05:12:46,2821.0,1,2821.0,6214e9
2017-10-09 05:12:50,2819.0,1,2819.0,6214e9
2017-10-09 05:13:33,2761.0,1,2761.0,6214e9
2017-10-09 05:11:57,2851.0,1,2851.0,6214e9
2017-10-09 05:11:16,2874.0,1,2874.0,6214e9
2017-10-09 05:12:05,2814.0,1,2814.0,6214e9
2017-10-09 05:13:06,2742.0,1,2742.0,6214e9
2017-10-09 05:10:38,2866.0,1,2866.0,6214e9
2017-10-09 05:10:37,2865.0,1,2865.0,6214e9
2017-10-09 05:09:47,2913.0,1,2913.0,6214e9
2017-10-09 05:09:33,2932.0,1,2932.0,6214e9
2017-10-09 05:10:00,2884.0,1,2884.0,6214e9
2017-10-09 05:08:57,2937.0,1,2937.0,6214e9
2017-10-09 05:10:09,2857.0,1,2857.0,6214e9
2017-10-09 05:10:35,2805.0,1,2805.0,6214e9
2017-10-09 05:08:39,2882.0,1,2882.0,6214e9
2017-10-09 05:09:00,2822.0,1,2822.0,6214e9
2017-10-09 05:06:53,2767.0,1,2767.0,6214e9
2017-10-09 05:07:17,2876.0,1,2876.0,6214e9
2017-10-09 05:07:53,2795.0,1,2795.0,6214e9
2017-10-09 05:06:18,2879.0,1,2879.0,6214e9
2017-10-09 05:51:55,71.0,1,71.0,11cb48
2017-10-09 05:03:51,2826.0,1,2826.0,6214e9
2017-10-09 05:07:02,2811.0,1,2811.0,6214e9
2017-10-09 05:04:56,2932.0,1,2932.0,6214e9
2017-10-09 05:07:26,2777.0,1,2777.0,6214e9
2017-10-09 05:04:42,2933.0,1,2933.0,6214e9
2017-10-09 05:06:57,2797.0,1,2797.0,6214e9
2017-10-09 05:05:21,2853.0,1,2853.0,6214e9
2017-10-09 05:06:13,2787.0,1,2787.0,6214e9
2017-10-09 05:05:24,2832.0,1,2832.0,6214e9
2017-10-09 05:05:26,2804.0,1,2804.0,6214e9
2017-10-09 05:04:10,2857.0,1,2857.0,6214e9
2017-10-09 05:51:27,13.0,2,26.0,11cb48
2017-10-09 05:04:52,2809.0,1,2809.0,6214e9
2017-10-09 05:05:55,2729.0,1,2729.0,6214e9
2017-10-09 05:51:04,20.0,2,40.0,11cb48
2017-10-09 05:04:20,2814.0,1,2814.0,6214e9
2017-10-09 05:02:49,2896.0,1,2896.0,6214e9
2017-10-09 05:05:17,2744.0,1,2744.0,6214e9
2017-10-09 05:03:36,2832.0,1,2832.0,6214e9
2017-10-09 05:03:13,2805.0,1,2805.0,6214e9
2017-10-09 05:02:20,2853.0,1,2853.0,6214e9
2017-10-09 04:57:33,2782.0,1,2782.0,6214e9
2017-10-09 05:03:58,2758.0,1,2758.0,6214e9
2017-10-09 05:02:20,2837.0,1,2837.0,6214e9
2017-10-09 04:58:05,3088.0,1,3088.0,6214e9
2017-10-09 05:03:46,2739.0,1,2739.0,6214e9
2017-10-09 05:03:20,2746.0,1,2746.0,6214e9
2017-10-09 05:02:18,2759.0,1,2759.0,6214e9
2017-10-09 05:01:47,2783.0,1,2783.0,6214e9
2017-10-09 05:01:32,2763.0,1,2763.0,6214e9
2017-10-09 04:59:43,2853.0,1,2853.0,6214e9
2017-10-09 05:02:18,2682.0,1,2682.0,6214e9
2017-10-08 01:24:30,101912.0,2,203824.0,0e4a51
2017-10-09 04:59:31,2801.0,1,2801.0,6214e9
2017-10-09 04:59:17,2787.0,1,2787.0,6214e9
2017-10-09 05:00:09,2731.0,1,2731.0,6214e9
2017-10-09 04:59:51,2752.0,1,2752.0,6214e9
2017-10-09 05:41:55,63.0,1,63.0,11cb48
2017-10-09 04:53:09,2924.0,1,2924.0,6214e9
2017-10-09 04:58:30,2779.0,1,2779.0,6214e9
2017-10-09 04:57:35,2822.0,1,2822.0,6214e9
2017-10-09 04:56:52,2853.0,1,2853.0,6214e9
2017-10-09 04:58:58,2720.0,1,2720.0,6214e9
2017-10-09 04:58:42,2738.0,1,2738.0,6214e9
2017-10-09 04:55:37,2920.0,1,2920.0,6214e9
2017-10-09 04:58:43,2718.0,1,2718.0,6214e9
2017-10-09 04:54:54,2948.0,1,2948.0,6214e9
2017-10-09 04:56:17,2863.0,1,2863.0,6214e9
2017-10-09 04:56:48,2833.0,1,2833.0,6214e9
2017-10-09 04:57:19,2788.0,1,2788.0,6214e9
2017-10-09 04:54:09,2952.0,1,2952.0,6214e9
2017-10-09 04:53:43,2963.0,1,2963.0,6214e9
2017-10-09 04:56:04,2806.0,1,2806.0,6214e9
2017-10-09 04:50:50,3119.0,1,3119.0,6214e9
2017-10-09 04:57:46,2698.0,1,2698.0,6214e9
2017-10-09 04:56:28,2755.0,1,2755.0,6214e9
2017-10-09 04:55:35,2781.0,1,2781.0,6214e9
2017-10-09 04:55:08,2790.0,1,2790.0,6214e9
2017-10-09 04:55:41,2739.0,1,2739.0,6214e9
2017-10-09 04:55:08,2771.0,1,2771.0,6214e9
2017-10-09 04:52:01,2964.0,1,2964.0,6214e9
2017-10-09 04:55:53,2719.0,1,2719.0,6214e9
2017-10-09 04:52:51,2863.0,1,2863.0,6214e9
2017-10-09 04:54:33,2757.0,1,2757.0,6214e9
2017-10-09 04:52:17,2886.0,1,2886.0,6214e9
2017-10-09 04:54:27,2739.0,1,2739.0,6214e9
2017-10-08 01:21:32,101659.0,2,203318.0,0e4a51
2017-10-09 05:35:58,72.0,1,72.0,6214e9
2017-10-09 04:53:19,2749.0,1,2749.0,6214e9
2017-10-09 04:52:11,2816.0,1,2816.0,6214e9
2017-10-09 04:54:03,2698.0,1,2698.0,6214e9
2017-10-09 05:34:06,72.0,1,72.0,6214e9
2017-10-09 04:52:46,2766.0,1,2766.0,6214e9
2017-10-09 05:34:03,72.0,1,72.0,6214e9
2017-10-09 05:36:47,17.0,1,17.0,6214e9
2017-10-09 04:51:28,2793.0,1,2793.0,6214e9
2017-10-09 04:48:54,2916.0,1,2916.0,6214e9
2017-10-09 04:51:12,2761.0,1,2761.0,6214e9
2017-10-09 05:32:58,75.0,1,75.0,6214e9
2017-10-09 04:49:17,2877.0,1,2877.0,6214e9
2017-10-09 05:32:13,106.0,1,106.0,6214e9
2017-10-09 05:33:41,65.0,1,65.0,6214e9
2017-10-09 04:51:41,2700.0,1,2700.0,6214e9
2017-10-09 05:35:19,71.0,1,71.0,6214e9
2017-10-09 05:34:03,80.0,1,80.0,6214e9
2017-10-09 04:51:35,2691.0,1,2691.0,6214e9
2017-10-09 05:31:55,68.0,1,68.0,11cb48
2017-10-09 04:50:40,2719.0,1,2719.0,6214e9
2017-10-09 04:49:47,2777.0,1,2777.0,6214e9
2017-10-09 04:49:45,2754.0,1,2754.0,6214e9
2017-10-09 05:32:05,82.0,1,82.0,6214e9
2017-10-09 05:34:02,81.0,1,81.0,6214e9
2017-10-09 04:48:39,2794.0,1,2794.0,6214e9
2017-10-09 04:49:49,2683.0,1,2683.0,6214e9
