placement,local_bsz,step_time,sync_time
1433,6,1.201048493385315,0.794787998199463
1433,8,1.1701077371835709,0.8802180747985839
1433,11,1.3588503748178482,0.8135261116027832
1433,16,1.370804563164711,0.8469820175170899
1434,4,1.1165871322154999,0.8705282287597657
1434,6,1.2409277111291885,0.8282977485656737
1434,8,1.1840119063854218,0.8893107070922852
1434,11,1.3932107239961624,0.8612926406860352
1434,16,1.4112306833267212,0.8897588462829588
144,4,1.0585841238498688,0.8192888259887695
144,6,1.227130487561226,0.789484733581543
144,8,1.1189134120941162,0.8323196830749512
144,11,1.3308197855949402,0.7981305656433104
144,16,1.3600606620311737,0.829897331237793
1442,4,1.1019149869680405,0.8547007026672364
1442,6,1.2194363921880722,0.8068927078247071
1442,8,1.1510753780603409,0.8652694091796875
1442,11,1.4063740372657776,0.8758272285461425
1442,16,1.4697607308626175,0.9457701911926271
1443,4,1.1260517239570618,0.8841809730529786
1443,6,1.2658225446939468,0.8563529930114747
1443,8,1.1407100558280945,0.8551313743591309
1443,11,1.378954216837883,0.8515232315063476
1443,16,1.4614705741405487,0.9408649177551268
1444,4,1.181731328368187,0.9348682632446289
1444,6,1.2893066704273224,0.8762350883483886
1444,8,1.1580805331468582,0.8693838272094727
1444,11,1.3537623137235641,0.8204159317016602
1444,16,1.4533488303422928,0.9169221076965334
2,4,0.304201140999794,0.020153004229068756
2,6,0.46180544793605804,0.023928173795342445
2,8,0.3566535413265228,0.03225891834497452
2,11,0.5994762927293777,0.007390485972166061
2,16,0.6076866984367371,0.008808864161372186
22,4,1.2011367678642273,0.9350520553588868
22,6,1.2794296443462372,0.8407930335998534
22,8,1.240539237856865,0.924984687805176
22,11,1.3967369198799133,0.8291292991638185
22,16,1.4019920527935028,0.8339806327819824
222,4,0.8550296574831009,0.5805986862182617
222,6,0.9426082968711853,0.5007200298309326
222,8,0.939895436167717,0.6238574981689453
222,11,1.0759074836969376,0.4937947883605957
222,16,1.097027212381363,0.5222640132904053
2222,4,0.970516562461853,0.709754970550537
2222,6,1.0781329572200775,0.6548610744476319
2222,8,1.0136537104845047,0.6988774986267091
2222,11,1.1442522406578064,0.5615600452423095
2222,16,1.2236045449972153,0.6529009056091308
2223,4,0.9301016926765442,0.6644130363464356
2223,6,1.0629333704710007,0.6283115482330321
2223,8,0.9999921917915344,0.6875299110412598
2223,11,1.194991022348404,0.6236911468505859
2223,16,1.3229645490646362,0.7555828552246093
2224,4,1.0418795943260193,0.7802704315185547
2224,6,1.161204144358635,0.6992124671936035
2224,8,1.0241223573684692,0.7204879875183104
2224,11,1.2766294479370117,0.7101352424621581
2224,16,1.390219286084175,0.8187356376647948
223,4,0.931526780128479,0.66929931640625
223,6,1.1424360573291779,0.7041707458496094
223,8,1.0505493730306625,0.7370651054382324
223,11,1.2063187956809998,0.6331328697204591
223,16,1.2139917463064194,0.6581701831817627
2233,4,0.9294733852148056,0.6619064445495606
2233,6,1.13947232067585,0.6990328674316406
2233,8,1.0746988505125046,0.746227451324463
2233,11,1.1952388435602188,0.6285179500579834
2233,16,1.3337625563144684,0.7707820129394531
2234,4,1.135161355137825,0.8621318016052246
2234,6,1.163350224494934,0.7138308944702147
2234,8,1.1276932209730148,0.8130937080383303
2234,11,1.2242787778377533,0.6488642730712891
2234,16,1.3568287938833237,0.7807634773254395
224,4,0.9852314740419388,0.7155222625732423
224,6,1.2265670150518417,0.7843443641662597
224,8,1.050221636891365,0.7291760101318359
224,11,1.255968376994133,0.6886202125549316
224,16,1.2157570123672485,0.6409924926757812
2243,4,1.0708427280187607,0.8154274101257324
2243,6,1.3109745234251022,0.8798198013305666
2243,8,1.0600045174360275,0.754413101196289
2243,11,1.2487184703350067,0.6746535758972168
2243,16,1.3487459421157837,0.7825125198364257
2244,4,1.0265498906373978,0.7553228340148925
2244,6,1.2193457782268524,0.7717905883789064
2244,8,1.1787914782762527,0.8739215393066406
2244,11,1.336440548300743,0.7655258255004882
2244,16,1.3103914707899094,0.7517990264892578
23,4,1.3459656089544296,1.080832950592041
23,6,1.4185199290513992,0.9788666076660156
23,8,1.424751952290535,1.110755783081055
23,11,1.5752559751272202,1.0147968444824218
23,16,1.6931712180376053,1.123774715423584
2323,4,1.091892421245575,0.8235573692321777
2323,6,1.1896623373031616,0.7477241554260252
2323,8,1.0375764816999435,0.7204682235717774
2323,11,1.2680873721837997,0.6814659748077392
2323,16,1.3962594419717789,0.8261600151062012
2324,4,1.0023788809776306,0.7332740364074706
2324,6,1.2111291736364365,0.7592099800109864
2324,8,1.1099939942359924,0.7963966026306153
2324,11,1.274510681629181,0.7069768714904785
2324,16,1.3978890776634216,0.8212457275390626
233,4,1.003852441906929,0.741766284942627
233,6,1.1245913952589035,0.694015064239502
233,8,1.116791233420372,0.8063495750427248
233,11,1.2610366642475128,0.7102053070068359
233,16,1.2737884521484375,0.7202763328552246
2333,4,1.2305033951997757,0.9702148628234863
2333,6,1.190077856183052,0.7505422859191893
2333,8,1.1845480054616928,0.8728115501403808
2333,11,1.2971185594797134,0.7277644538879396
2333,16,1.3630056530237198,0.7897134971618655
2334,4,1.0648003369569778,0.7889020385742187
2334,6,1.1594586223363876,0.7161383781433105
2334,8,1.17642180621624,0.8589935111999512
2334,11,1.3385630995035172,0.7738821907043458
2334,16,1.341807097196579,0.7742596130371094
234,4,1.071919858455658,0.8035814552307128
234,6,1.1857052445411682,0.7540596427917482
234,8,1.049839124083519,0.7424402389526368
234,11,1.2811826765537262,0.7138334312438965
234,16,1.350162461400032,0.8013043403625488
2343,4,1.2572619765996933,0.9926737251281738
2343,6,1.3006450980901718,0.8675479469299315
2343,8,1.0860865712165833,0.7690053024291993
2343,11,1.2828916907310486,0.7174906387329101
2343,16,1.3380330353975296,0.7643165664672852
2344,4,1.1172028630971909,0.8627522811889647
2344,6,1.1935404539108276,0.7433226318359375
2344,8,1.0976063460111618,0.7772286720275879
2344,11,1.3786494433879852,0.7997475318908691
2344,16,1.3778804242610931,0.8037584800720213
24,4,1.4430563151836395,1.1814788818359372
24,6,1.582841470837593,1.1441269989013672
24,8,1.557665854692459,1.2377989273071288
24,11,1.6903366148471832,1.1098041419982911
24,16,1.7357840985059738,1.155451530456543
2424,4,1.1743162274360657,0.9004004096984864
2424,6,1.2435217648744583,0.7974361572265625
2424,8,1.1078967303037643,0.799060863494873
2424,11,1.3002186119556427,0.7391061706542968
2424,16,1.4219528287649155,0.8604618225097657
243,4,1.088567316532135,0.8237859992980956
243,6,1.2080931067466736,0.7623474922180175
243,8,1.135649785399437,0.8122241821289061
243,11,1.242088571190834,0.6693259925842286
243,16,1.3737803995609283,0.7905889854431154
2433,4,1.0736127644777298,0.8045731468200684
2433,6,1.242347925901413,0.8012177429199221
2433,8,1.1430557072162628,0.8285442504882812
2433,11,1.281712457537651,0.7192056694030761
2433,16,1.3498773872852325,0.7609086380004885
2434,4,1.1228852421045303,0.8587607192993165
2434,6,1.2131865322589874,0.7672859687805176
2434,8,1.2349964380264282,0.924020034790039
2434,11,1.380193144083023,0.8106654815673828
2434,16,1.434176191687584,0.8551136894226075
244,4,1.1480086594820023,0.882144832611084
244,6,1.2412033379077911,0.8107108192443847
244,8,1.2261124104261398,0.9128102416992188
244,11,1.3523316383361816,0.7778593292236327
244,16,1.5014899373054504,0.9262455406188966
2443,4,1.1015055626630783,0.8331409263610838
2443,6,1.318158894777298,0.8769351921081541
2443,8,1.1761883199214935,0.8663721237182618
2443,11,1.3527107685804367,0.7698564682006837
2443,16,1.4915253818035126,0.9210298652648924
2444,4,1.1276354640722275,0.8592101554870605
2444,6,1.365431323647499,0.9247716560363769
2444,8,1.2160403430461884,0.9098872261047364
2444,11,1.3552977442741394,0.7814541168212891
2444,16,1.3691884726285934,0.8153512649536132
3,4,0.3932703584432602,0.09075654554367064
3,6,0.5239032506942749,0.022756236165761945
3,8,0.4375617504119873,0.09438191461563111
3,11,0.6626399755477905,0.033513248249888425
3,16,0.6893624365329742,0.029297428131103514
33,4,1.4183141738176346,1.1203395919799803
33,6,1.5754207521677017,1.0745773620605468
33,8,1.50028195977211,1.1508951301574706
33,11,1.651361495256424,1.0199163818359376
33,16,1.7397238165140152,1.114178020477295
333,4,1.0314058810472488,0.7180057945251465
333,6,1.1925665438175201,0.6937303943634033
333,8,1.1601614505052567,0.8088823165893555
333,11,1.2624241560697556,0.6338805160522459
333,16,1.2557015717029572,0.6362887611389161
3333,4,1.234459027647972,0.9373406295776368
3333,6,1.184858039021492,0.7033775634765624
3333,8,1.0907739102840424,0.7332902603149414
3333,11,1.279002696275711,0.6735606727600096
3333,16,1.3428197503089905,0.7221575889587402
3334,4,1.1155963838100433,0.8205166091918945
3334,6,1.2114725708961487,0.7326045684814454
3334,8,1.103826180100441,0.7659104385375977
3334,11,1.3449010252952576,0.7156864700317382
3334,16,1.4098116159439087,0.7623511276245117
334,4,1.0087765008211136,0.6968665046691894
334,6,1.1737000197172165,0.674557638168335
334,8,1.1343651413917542,0.7874946479797362
334,11,1.3001433163881302,0.6839616165161131
334,16,1.3705215156078339,0.7208381423950195
3344,4,1.2578556686639786,0.954040470123291
3344,6,1.26276396214962,0.7832365951538086
3344,8,1.122153028845787,0.7523491020202637
3344,11,1.3964089155197144,0.75350284576416
3344,16,1.5053603053092957,0.8731790008544923
34,4,1.5841984897851944,1.2783427276611328
34,6,1.5349173992872238,1.0555755882263185
34,8,1.5783581584692001,1.2396076850891111
34,11,1.7585976272821426,1.1211776084899903
34,16,1.8271956890821457,1.185767375946045
3434,4,1.1594598442316055,0.8558602256774902
3434,6,1.237359955906868,0.756221408843994
3434,8,1.180737167596817,0.8317737693786621
3434,11,1.3398590683937073,0.7097859611511231
3434,16,1.4671549201011658,0.8343382072448731
344,4,1.1358148157596588,0.8223423042297362
344,6,1.2480801194906235,0.7765254821777344
344,8,1.1473100781440735,0.7927475051879883
344,11,1.35392564535141,0.7367094936370849
344,16,1.4646707326173782,0.8310597648620606
3444,4,1.1353485435247421,0.8372959518432617
3444,6,1.2748290449380875,0.790310489654541
3444,8,1.1814572215080261,0.8327497444152832
3444,11,1.439270868897438,0.8165459251403809
3444,16,1.429698035120964,0.7752743797302245
4,4,0.45711883902549744,0.12159820365905762
4,6,0.5852507203817368,0.05036411798000335
4,8,0.5009251087903976,0.11896183347702027
4,11,0.7050244212150574,0.036892158240079874
4,16,0.7603336274623871,0.0845970237404108
44,4,1.6770350188016891,1.3337266616821288
44,6,1.5974592119455338,1.069816997528076
44,8,1.6367916762828827,1.2665243377685549
44,11,1.9000867307186127,1.2406394348144532
44,16,1.838916227221489,1.1835922775268557
444,4,1.2465328127145767,0.9043914794921877
444,6,1.2449592500925064,0.7160717544555664
444,8,1.190595656633377,0.8173463516235352
444,11,1.3567040711641312,0.7007410163879394
444,16,1.3790638893842697,0.7233632087707521
4444,4,1.174428179860115,0.8398707008361816
4444,6,1.3438457250595093,0.8212314491271973
4444,8,1.1878734529018402,0.823999870300293
4444,11,1.3104816228151321,0.651949728012085
4444,16,1.464037999510765,0.8010208663940431
