num_nodes,num_replicas,local_bsz,step_time,sync_time
6,16,163,0.8453506708145142,0.039720444488525394
6,16,200,1.0639864683151246,0.0704241527557373
8,24,20,0.40300037860870364,0.25474068908691405
8,24,28,0.4666102647781372,0.26996515197753906
8,24,40,0.4771500825881958,0.2291208480834961
8,24,57,0.5112316846847534,0.18827156066894532
8,24,81,0.5832523584365845,0.15694042358398438
8,24,115,0.6798904657363891,0.10180109329223633
8,24,163,0.8575844287872314,0.06413737030029297
8,24,200,1.07998788356781,0.07888182640075683
16,48,20,0.6036455392837524,0.4380898956298829
16,48,28,0.5518140077590943,0.3585492706298828
16,48,40,0.575353455543518,0.3260768432617187
16,48,57,0.6257822036743164,0.29917483367919917
16,48,81,0.6541497230529785,0.20298579406738285
16,48,115,0.6685265302658081,0.07991744346618654
16,48,163,0.882361650466919,0.0742456262588501
16,48,200,1.0692549228668213,0.06947216949462891
12,40,20,0.4885183572769165,0.3397691513061523
12,40,28,0.5464358329772949,0.35295086975097656
12,40,40,0.5235818147659301,0.27289223175048827
12,40,57,0.566451096534729,0.23090322418212889
12,40,81,0.6220163106918335,0.18473592224121094
12,40,115,0.6694668292999267,0.0778637638092041
12,40,163,0.8536197423934937,0.04613418235778809
12,40,200,1.0421411991119385,0.04889915313720703
16,56,20,0.49872546195983886,0.35324762573242185
16,56,28,0.5587514162063598,0.3700327728271484
16,56,40,0.5872997283935547,0.3442731506347656
16,56,57,0.5832078933715821,0.2604099258422852
16,56,81,0.6772442579269409,0.2448996978759766
16,56,115,0.7487371921539306,0.1858738899230957
16,56,163,0.9096228361129761,0.14433112487792968
16,56,200,1.081931734085083,0.15234296264648434
6,20,20,0.5426794052124023,0.39567873229980466
6,20,28,0.5681467056274414,0.37242426452636723
6,20,40,0.5952806234359741,0.350826953125
6,20,57,0.623250675201416,0.30394676818847655
6,20,81,0.65888512134552,0.2346027816772461
6,20,115,0.7463714838027954,0.17351713256835938
6,20,163,0.8429693937301636,0.061798003768920896
6,20,200,1.042603898048401,0.09119679794311523
8,28,20,0.4438870191574097,0.2952380859375
8,28,28,0.4349894285202026,0.23662732391357424
8,28,40,0.4723885774612427,0.2286097640991211
8,28,57,0.5177438974380493,0.18311981048583983
8,28,81,0.5568100214004517,0.12098659057617187
8,28,115,0.72203209400177,0.13031685218811034
8,28,163,0.8402488231658936,0.03720250549316406
8,28,200,1.035728669166565,0.057193551635742176
6,24,20,0.43567140102386476,0.2843267807006836
6,24,28,0.4741261720657349,0.2739094116210937
6,24,40,0.5045396089553833,0.25071580963134765
6,24,57,0.6089728832244873,0.2602749221801758
6,24,81,0.5959100008010865,0.15053259658813475
6,24,115,0.6691271305084229,0.06281620521545409
6,24,163,0.8616450548171997,0.055516009140014644
6,24,200,1.0885708332061768,0.09459949188232422
8,32,20,0.5496565103530884,0.3979007049560547
8,32,28,0.607877230644226,0.4081695800781249
8,32,40,0.6591570138931274,0.4079818328857422
8,32,57,0.6143830060958863,0.28387639007568366
8,32,81,0.6709030866622925,0.23185179138183595
8,32,115,0.7131354331970214,0.11933331756591795
8,32,163,0.8617051601409912,0.054329487991333004
8,32,200,1.0932517528533936,0.0950473083496094
12,48,20,0.46963024139404297,0.31602122955322265
12,48,28,0.5825928449630737,0.3819796966552734
12,48,40,0.550873589515686,0.30054365692138674
12,48,57,0.6280683040618896,0.30051164245605466
12,48,81,0.6425846338272094,0.19913616790771482
12,48,115,0.7346304416656494,0.14190503654479983
12,48,163,0.8683698654174805,0.05838516502380372
12,48,200,1.0733532667160035,0.06392688674926758
16,64,20,0.576249098777771,0.4082791534423828
16,64,28,0.6445623159408569,0.4470434844970703
16,64,40,0.636995530128479,0.3877755462646485
16,64,57,0.6176180601119995,0.29108034210205075
16,64,81,0.7401590585708618,0.2906398315429687
16,64,115,0.8236818790435791,0.24033389358520507
16,64,163,0.9053632020950317,0.10597071990966797
16,64,200,1.0868985652923584,0.10762962646484375
