num_nodes,num_replicas,local_bsz,step_time,sync_time
16,16,1025,0.03285251458485921,0.024728932550218373
16,16,1450,0.03330485290951199,0.025072566392686645
16,16,2051,0.033845546510484485,0.025245028305053725
16,20,32,0.03391121493445502,0.02709573764801026
16,20,45,0.0307299190097385,0.023820004293653704
16,20,64,0.031560508410135905,0.02492588229709201
16,20,91,0.0325184875064426,0.025728829065958657
16,20,129,0.03270020749833849,0.025935586844550235
16,20,182,0.03705440627204047,0.030245738220214844
16,20,257,0.03618333339691162,0.029138732443915464
16,20,363,0.031637149386935765,0.024776184484693733
16,20,513,0.03208436171213786,0.025083543459574382
16,20,725,0.0321044471528795,0.024937786716885048
16,20,1025,0.0334705564710829,0.024906481848822704
16,20,1450,0.03451963265736898,0.026329799037509514
16,20,2051,0.037049576971266006,0.0285487666659885
12,14,32,0.03126026789347331,0.024329396586947962
12,14,45,0.030645585060119628,0.023902558199564616
12,14,64,0.029406028323703343,0.02285202238294813
12,14,91,0.030390032132466636,0.023721545855204272
12,14,129,0.033130929205152725,0.02649590441385905
12,14,182,0.030675276120503744,0.024010840543111162
12,14,257,0.03082916471693251,0.024072112676832413
12,14,363,0.03090878062778049,0.023948878584967716
12,14,513,0.032381754451327856,0.02543045005798339
12,14,725,0.02935374312930637,0.022127785958184144
12,14,1025,0.031014805369906955,0.02240578032599555
12,14,1450,0.030782508850097656,0.02256466984219021
12,14,2051,0.03203750451405843,0.02338721947140164
12,14,2901,0.03376100858052571,0.025014546648661297
12,16,32,0.02928078439500597,0.022249513943990076
12,16,45,0.028923736678229436,0.02147758505079481
12,16,64,0.028454025586446125,0.02121883532206217
12,16,91,0.030191416210598416,0.02351533328162298
12,16,129,0.03008496496412489,0.023347762489318847
12,16,182,0.029217309421963163,0.022497617106967502
12,16,257,0.03025271627638075,0.023262240621778698
12,16,363,0.03047303623623318,0.0236126235961914
12,16,513,0.032974288198683,0.026050958866543253
12,16,725,0.03020276493496365,0.023220775095621742
12,16,1025,0.030173301696777344,0.021997107484605583
12,16,1450,0.032865966690911186,0.024835652902391214
12,16,2051,0.03240803612603082,0.024147676171196845
16,24,32,0.03627528879377577,0.02943551150427925
16,24,45,0.035925359196133086,0.028954417779710563
16,24,64,0.036354552374945746,0.028953213479783784
16,24,91,0.0362144947052002,0.029388568878173836
16,24,129,0.036244938108656144,0.029335616959465863
16,24,182,0.03622590435875787,0.029279700618320043
16,24,257,0.04014191362592909,0.03303750364515514
16,24,363,0.03721415466732449,0.030104577848646376
16,24,513,0.038017572296990286,0.030914291487799738
16,24,725,0.03722544246249729,0.030018786705864806
16,24,1025,0.037718356980217825,0.029588660600450324
16,24,1450,0.03925189177195231,0.030768964301215288
8,10,32,0.02540182007683648,0.018912954722510453
8,10,45,0.023792176776462132,0.017265244462755
8,10,64,0.023957043223910863,0.01711535574595133
8,10,91,0.023772369490729438,0.01720410204993354
8,10,129,0.023874598079257542,0.017328496085272885
8,10,182,0.027987784809536405,0.021431646241082083
8,10,257,0.02386757797665066,0.017326602257622614
8,10,363,0.024261302418178983,0.016971984704335523
8,10,513,0.025639155175950792,0.018518029096391463
8,10,725,0.025543485747443306,0.018648590956793894
8,10,1025,0.02620886696709527,0.017929283502366812
8,10,1450,0.028576633665296766,0.02055569712320964
8,10,2051,0.02615464793311225,0.017875645192464193
8,10,2901,0.028492177857293022,0.019885996415879997
8,10,4103,0.02830366823408339,0.01917432605955336
6,7,32,0.026189586851331922,0.019241031116909453
6,7,45,0.025171987215677896,0.01859792291853163
6,7,64,0.02533786561754015,0.01856845893859864
6,7,91,0.02459756268395318,0.018181788380940752
6,7,129,0.024735252062479656,0.018216031964619964
6,7,182,0.025029603640238443,0.01849337853325737
6,7,257,0.025200541814168295,0.018493087599012584
6,7,363,0.025494164890713163,0.01842460250854492
6,7,513,0.026693050066630045,0.019968775749206538
6,7,725,0.02853146923912896,0.021680461841159394
6,7,1025,0.02689048714107937,0.019152711020575617
6,7,1450,0.02607704268561469,0.01821991221110026
6,7,2051,0.028809385829501682,0.02060737847222222
6,7,2901,0.02830246819390191,0.019879496955871573
6,7,4103,0.027625860108269586,0.018672920608520504
6,7,5803,0.027960350778367785,0.01843857703738742
6,8,32,0.02419133981068929,0.017515407371521005
6,8,45,0.0211213747660319,0.014065331565009222
6,8,64,0.022059067090352377,0.014634328873952229
6,8,91,0.0209310425652398,0.013926036972469748
6,8,129,0.02100065549214681,0.014049082650078667
6,8,182,0.022051805920071072,0.015471227306789818
6,8,257,0.021522646480136447,0.014956311469607877
6,8,363,0.021533666716681586,0.014573929564158115
6,8,513,0.02381737232208252,0.01701069018046062
6,8,725,0.02209698888990614,0.01529395161734687
6,8,1025,0.023572439617580838,0.01563168036142985
6,8,1450,0.022966149118211536,0.01509077472686767
6,8,2051,0.024769714143541125,0.016648997974395747
6,8,2901,0.026934207810295954,0.018500735643174924
6,8,4103,0.027894626723395453,0.01884231435987684
8,12,32,0.024711582395765517,0.017946623600853813
8,12,45,0.023279558287726508,0.016470478524102106
8,12,64,0.023943045404222277,0.017206953334808348
8,12,91,0.027944403224521214,0.021109304851955838
8,12,129,0.02340830167134603,0.016449141979217527
8,12,182,0.026695712407430013,0.019848608271280925
8,12,257,0.0262548738055759,0.019345107883877218
8,12,363,0.02562006049686008,0.01837280597686768
8,12,513,0.029271284739176433,0.022149012629191073
8,12,725,0.02503866884443495,0.017817121844821513
8,12,1025,0.025994899537828235,0.01783762138154772
8,12,1450,0.02777016692691379,0.019545594988928907
8,12,2051,0.03285841147104899,0.024294256379869254
8,12,2901,0.02891308996412489,0.02003644714355469
12,20,32,0.03137474854787191,0.02468386389414468
12,20,45,0.02940350373586019,0.022504090923733185
12,20,64,0.0288294341829088,0.022133361456129288
12,20,91,0.0292473660575019,0.022541373846266005
12,20,129,0.03285561137729221,0.02611135260264078
12,20,182,0.030632503827412925,0.02371356232961019
12,20,257,0.030572175979614258,0.023537200016445586
12,20,363,0.03013353082868788,0.023120538287692588
12,20,513,0.032555556297302245,0.025386884880065904
12,20,725,0.03136444091796875,0.024048164346483016
12,20,1025,0.031328943040635854,0.023313885476854104
12,20,1450,0.03151540226406521,0.023498597802056223
12,20,2051,0.031942004627651635,0.023530329216851133
16,28,32,0.036464609040154354,0.02921854678259957
16,28,45,0.036119045151604544,0.02919959337446425
16,28,64,0.03848417335086399,0.03160225891537137
16,28,91,0.036307160059611,0.0294886471218533
16,28,129,0.036898350715637206,0.030076084370083273
16,28,182,0.03887767261928982,0.03195789231194391
16,28,257,0.03894221782684326,0.03182345680660669
16,28,363,0.03790924549102783,0.030302017042371975
16,28,513,0.03807547887166341,0.030908972422281893
16,28,725,0.037899502118428546,0.030639450348748095
16,28,1025,0.03792082733578152,0.029673752890692823
16,28,1450,0.03808170424567329,0.02931081282297769
6,10,32,0.023620706134372286,0.016914674568176268
6,10,45,0.02300023767683241,0.01628948092990451
6,10,64,0.02433462142944336,0.01727738342285156
6,10,91,0.023788282606336805,0.017020814228057863
6,10,129,0.02269378768073188,0.01592370270623101
6,10,182,0.02296251720852322,0.016212546486324732
6,10,257,0.02259220282236735,0.015685222699907093
6,10,363,0.023233591185675726,0.015797210301293264
6,10,513,0.024658542209201387,0.0174160536342197
6,10,725,0.023089803589714897,0.015901605913374157
6,10,1025,0.023968746927049426,0.01589583113988241
6,10,1450,0.024781566196017794,0.016604129844241675
6,10,2051,0.026621733771430123,0.01787433959113227
6,10,2901,0.02967969576517741,0.02092435697979397
6,10,4103,0.028861705462137857,0.019236599805619977
8,14,32,0.031037211418151855,0.023865694469875763
8,14,45,0.029106720288594564,0.021946757676866324
8,14,64,0.026474698384602865,0.01933115986718071
8,14,91,0.026666657129923502,0.019500190586513946
8,14,129,0.02594148317972819,0.018741602812872998
8,14,182,0.026585684882269964,0.02005722668965658
8,14,257,0.026822625266181097,0.020031421873304582
8,14,363,0.029188084602355956,0.022345373874240453
8,14,513,0.02904330094655355,0.022211147371927892
8,14,725,0.029487299919128417,0.022374962573581274
8,14,1025,0.028209673033820257,0.0204143038643731
8,14,1450,0.028523845142788357,0.02062059803009033
8,14,2051,0.030674537022908527,0.022529208479987257
8,14,2901,0.03049181302388509,0.021851669353908965
6,12,32,0.02542394002278646,0.018396325344509554
6,12,45,0.02484782271915012,0.017730944675869414
6,12,64,0.024681615829467773,0.017577110756768124
6,12,91,0.025112009048461913,0.017851232698228626
6,12,129,0.025051252047220866,0.018274165683322484
6,12,182,0.025709268781873913,0.019019882350497782
6,12,257,0.02703574233584934,0.020259482616848408
6,12,363,0.025622823503282335,0.018484746445549868
6,12,513,0.028478431701660156,0.021557373915778267
6,12,725,0.03030467298295763,0.022957959832085505
6,12,1025,0.02685415744781494,0.018526146168178985
6,12,1450,0.02690457238091363,0.01864642355177137
6,12,2051,0.02783842616611057,0.018852066442701557
6,12,2901,0.030066892835828994,0.021175793096754287
8,16,32,0.03184764650132921,0.024684921858045803
8,16,45,0.0278426276312934,0.020776336352030435
8,16,64,0.028442719247606066,0.021887183337741423
8,16,91,0.02705819606781006,0.020443310822380902
8,16,129,0.026615481906467012,0.0199399914211697
8,16,182,0.028248582945929634,0.021283365122477214
8,16,257,0.02693256007300483,0.01987957015567356
8,16,363,0.02791981961992052,0.020687375365363227
8,16,513,0.0310588624742296,0.0238922641966078
8,16,725,0.028235581186082628,0.020755452791849763
8,16,1025,0.030070530043707952,0.021605926471286358
8,16,1450,0.03220239480336507,0.023887806193033864
8,16,2051,0.0298437065548367,0.02129408740997315
12,24,32,0.03166664441426595,0.024836863009134926
12,24,45,0.030011479059855142,0.02306454190148248
12,24,64,0.030355299843682182,0.023501182259453666
12,24,91,0.031618531545003256,0.02486802423265243
12,24,129,0.0325621419482761,0.025515487713283967
12,24,182,0.040047526359558105,0.03305111147562663
12,24,257,0.03501762284172906,0.027884066157870837
12,24,363,0.03293645646837023,0.025834223726060646
12,24,513,0.032939563857184516,0.025389065191480844
12,24,725,0.03328991995917426,0.02526082456376818
12,24,1025,0.03457832071516249,0.025874201562669546
12,24,1450,0.03474300702412923,0.02574075809054905
16,32,32,0.031403581301371254,0.02397594034406874
16,32,45,0.030721195538838706,0.023706119749281152
16,32,64,0.03199543158213298,0.025015460946824816
16,32,91,0.03219216929541694,0.025074243227640784
16,32,129,0.03248320950402154,0.025057256635030105
16,32,182,0.032590736283196343,0.025389068052503808
16,32,257,0.03264977137247722,0.025324639617072205
16,32,363,0.032294305165608723,0.024801581488715283
16,32,513,0.033011121220058864,0.025415349769592286
16,32,725,0.03395786285400391,0.026471841790941027
16,32,1025,0.03532094955444336,0.026877923075358082
12,28,32,0.03394834730360243,0.026568384318881564
12,28,45,0.029489331775241427,0.021927808952331547
12,28,64,0.029426031642489962,0.021850547620985247
12,28,91,0.03013127644856771,0.022531502193874783
12,28,129,0.029909729957580566,0.022302015982733833
12,28,182,0.02981552547878689,0.022447816234164773
12,28,257,0.030794151624043784,0.023350512398613812
12,28,363,0.031853310267130536,0.024471837043762202
12,28,513,0.03634734418657091,0.028804622459411625
12,28,725,0.032519462373521595,0.024701238335503473
12,28,1025,0.032538305388556586,0.024191053920322
12,28,1450,0.03514072895050049,0.025611415206061465
16,40,32,0.05889296001858181,0.0519197053061591
16,40,45,0.04771474997202555,0.04072316534254284
16,40,64,0.044661829206678605,0.03772917440202501
16,40,91,0.04341114891899957,0.036632834095425074
16,40,129,0.047326220406426325,0.04016204242706297
16,40,182,0.05790065394507514,0.05077950496673584
16,40,257,0.05182418558332655,0.04434556687672934
16,40,363,0.05763532055748834,0.05035898388756647
16,40,513,0.0623817417356703,0.05419034042358398
16,40,725,0.05147565735710992,0.04392068127526177
16,40,1025,0.05071475240919325,0.04202715119255914
6,14,32,0.025245828098720974,0.018043525727589924
6,14,45,0.022819309764438207,0.015635743639204225
6,14,64,0.02301090293460422,0.01620675702624851
6,14,91,0.025017168786790635,0.018253443866305882
6,14,129,0.022508380148145886,0.015623427168528234
6,14,182,0.023099154896206325,0.016132401763068308
6,14,257,0.02385700543721517,0.016622287697262234
6,14,363,0.025842860009935166,0.018223746490478518
6,14,513,0.02675128777821859,0.01952073312335544
6,14,725,0.02783776389227973,0.019883827866448288
6,14,1025,0.0283358547422621,0.02005908555984497
6,14,1450,0.026729642020331488,0.018463532850477436
6,14,2051,0.026376456684536403,0.017281773842705617
6,14,2901,0.028244898054334854,0.018931956312391487
8,20,32,0.02581426567501492,0.01907180298699273
8,20,45,0.023852327134874132,0.016983772775861952
8,20,64,0.026793991194831,0.020132011731465654
8,20,91,0.025344189008076987,0.01840489136377971
8,20,129,0.025264864497714572,0.01784914731979369
8,20,182,0.027341397603352864,0.019580823135375975
8,20,257,0.029401855998569065,0.022194781112670894
8,20,363,0.025262212753295897,0.018113097254435218
8,20,513,0.0278570466571384,0.020577673933241097
8,20,725,0.0308118290371365,0.02322573180728488
8,20,1025,0.02867289384206136,0.020156406042310927
8,20,1450,0.03370010322994656,0.025113410356309682
8,20,2051,0.030515959527757434,0.021728204684787332
12,32,32,0.031936976644727916,0.025057967758178715
12,32,45,0.03239740530649821,0.02552115169101291
12,32,64,0.0337379879421658,0.0268048978805542
12,32,91,0.03242350154452854,0.02531608566708035
12,32,129,0.03190767765045166,0.024231987211439366
12,32,182,0.03178959687550863,0.02454861475626628
12,32,257,0.03103750811682807,0.023729774517483187
12,32,363,0.0378059360716078,0.03047432100507948
12,32,513,0.033108997344970706,0.025489931042989095
12,32,725,0.03609725369347466,0.02816377563476564
12,32,1025,0.03586952421400282,0.026520605871412486
6,16,32,0.024679385291205513,0.017924660619099933
6,16,45,0.02631774213578966,0.019343218538496233
6,16,64,0.02361825572119819,0.016896148914761017
6,16,91,0.024937253528171114,0.018237240865495465
6,16,129,0.023871217833624947,0.017094434568617076
6,16,182,0.023804828855726455,0.016931290615929493
6,16,257,0.025235027737087672,0.018374252488878043
6,16,363,0.024826076295640733,0.0176918787850274
6,16,513,0.0270680480533176,0.019713887702094195
6,16,725,0.025201063685946993,0.017528316020965575
6,16,1025,0.026714417669508193,0.018531037818060977
6,16,1450,0.0281651947233412,0.01948491735458375
6,16,2051,0.027192568778991698,0.01853042558034262
8,24,32,0.02819332546657986,0.02088186033036974
8,24,45,0.028675813145107695,0.021310945680406358
8,24,64,0.026991719669765896,0.01991789928012424
8,24,91,0.026861972279018827,0.019791566997104222
8,24,129,0.029110278023613823,0.02200210278828938
8,24,182,0.025888530413309734,0.018749990664588077
8,24,257,0.025987794664171008,0.018462843640645342
8,24,363,0.030103042390611436,0.02229285445743136
8,24,513,0.03152454959021674,0.02393246093326145
8,24,725,0.030282208654615613,0.022440189043680822
8,24,1025,0.03038949171702067,0.021594235759311253
8,24,1450,0.0314120610555013,0.022779627037048333
16,48,32,0.06688581042819552,0.059466711277431916
16,48,45,0.06288469632466634,0.05551581251356336
16,48,64,0.08030255370669895,0.07338049841986763
16,48,91,0.07063115702735054,0.06357872751024037
16,48,129,0.07726362016465929,0.06974118593004017
16,48,182,0.08185089694129097,0.07467228313022188
16,48,257,0.07210977607303196,0.06464321573045521
16,48,363,0.07381465699937609,0.06639344103071422
16,48,513,0.0794124338361952,0.0716420071919759
16,48,725,0.0701781431833903,0.06227980719672308
12,40,32,0.04294865396287706,0.03581413606007894
12,40,45,0.05164154370625814,0.04471040551927353
12,40,64,0.05343313217163086,0.04634854859246147
12,40,91,0.05433535840776232,0.04731759899987114
12,40,129,0.045751807424757214,0.03821440910763211
12,40,182,0.06113092369503445,0.054033237690395766
12,40,257,0.05919213824801975,0.05152040379842123
12,40,363,0.06279099782307943,0.055122415415445956
12,40,513,0.0674609449174669,0.059825382190280496
12,40,725,0.06229614946577284,0.05447225151062011
12,40,1025,0.04614781273735894,0.03753590327368843
16,56,32,0.05249431133270264,0.04553001734415689
16,56,45,0.06463473372989231,0.05697595456441243
16,56,64,0.06245375209384495,0.055014229329427095
16,56,91,0.064575637711419,0.05717525721655951
16,56,129,0.05920093324449327,0.05185121792687311
16,56,182,0.056057323349846734,0.048591900677151134
16,56,257,0.06717099878523085,0.05959323005676268
16,56,363,0.0661178085539076,0.058414803738064236
16,56,513,0.07418766816457113,0.0662009179433187
16,56,725,0.07437913947635227,0.06641973294152154
6,20,32,0.02768037849002414,0.020690605905320913
6,20,45,0.026569546593560114,0.019521074506971575
6,20,64,0.026756109131707086,0.019780076175265834
6,20,91,0.02999381224314372,0.02271720617082384
6,20,129,0.0276256349351671,0.020340468576219354
6,20,182,0.02878165774875217,0.021296031549241815
6,20,257,0.028603646490308974,0.021092210133870443
6,20,363,0.027549367480807833,0.01999429079691569
6,20,513,0.02911811669667562,0.021459750345018173
6,20,725,0.0321513122982449,0.024358062150743265
6,20,1025,0.029728182156880698,0.021248488235473637
6,20,1450,0.029734600914849176,0.020577121777004662
6,20,2051,0.030115286509195965,0.020344273800320098
8,28,32,0.029975697729322646,0.022871481598748102
8,28,45,0.029688959651523166,0.022511966154310434
8,28,64,0.029397341940138075,0.021644875505235455
8,28,91,0.031213622623019747,0.02378078136444092
8,28,129,0.03163593610127767,0.024326385010613346
8,28,182,0.028336045477125378,0.02092779104444716
8,28,257,0.030677774217393664,0.02324255962371827
8,28,363,0.0315924776924981,0.023863230556911894
8,28,513,0.031323255432976614,0.02357450841267903
8,28,725,0.03335513538784451,0.02517510861290826
8,28,1025,0.032089167171054415,0.023206868595547138
8,28,1450,0.03339118957519531,0.024650980652703176
6,24,32,0.033066100544399686,0.026001817258199045
6,24,45,0.029648134443495008,0.02243517089419894
6,24,64,0.02867373360527886,0.021378865729437938
6,24,91,0.031748326619466145,0.024620530064900715
6,24,129,0.03539576530456543,0.028125862948099777
6,24,182,0.028826904296875,0.021011821810404452
6,24,257,0.02882128291659885,0.02094122596316868
6,24,363,0.028716601265801323,0.02082242883046468
6,24,513,0.03419272899627686,0.026180409643385142
6,24,725,0.030650038189358183,0.022113547727796765
6,24,1025,0.03189611170026991,0.02260757435692681
6,24,1450,0.03509525193108453,0.025952912754482697
8,32,32,0.030921387672424316,0.023352993816799585
8,32,45,0.03280385070376926,0.025232414669460714
8,32,64,0.030423167016771106,0.022824299367268885
8,32,91,0.029078708754645452,0.021751147100660534
8,32,129,0.03097756968604194,0.023071043544345422
8,32,182,0.032044090165032284,0.024370889070298926
8,32,257,0.03495291074117025,0.02668715631696912
8,32,363,0.03499064180586073,0.02694545419481065
8,32,513,0.0324634763929579,0.02397332369486491
8,32,725,0.03726286358303494,0.028727972624037004
8,32,1025,0.038386699888441296,0.028789306195576986
12,48,32,0.0418853759765625,0.03457962729136148
12,48,45,0.03988703621758355,0.03198742332458497
12,48,64,0.04808195167117649,0.04079495374891494
12,48,91,0.04512682490878635,0.03721207322014702
12,48,129,0.05334884060753716,0.04584908114539251
12,48,182,0.044608267148335774,0.036990574942694754
12,48,257,0.04762945175170898,0.039416947237650574
12,48,363,0.053807425498962405,0.04567702072991265
12,48,513,0.04532908863491482,0.037102244334750685
12,48,725,0.05199881659613715,0.043760199080573194
16,64,32,0.04091153409745958,0.03267629458109538
16,64,45,0.04384015401204427,0.03621138846079507
16,64,64,0.04494027826521132,0.03721141446431479
16,64,91,0.05028092861175537,0.042376592021518285
16,64,129,0.05608146190643311,0.04829948698679605
16,64,182,0.04750660260518392,0.03930096045600042
16,64,257,0.04886149565378825,0.04063584789699979
16,64,363,0.055144182840983075,0.04682570764753554
16,64,513,0.04441351095835368,0.0353629827923245
