num_nodes,num_replicas,local_bsz,step_time,sync_time
8,12,80,2.7644354104995728,0.17346250915527345
12,20,10,1.018341839313507,0.41949851226806634
12,20,14,1.1145122945308685,0.4779500751495362
12,20,20,1.2258524298667908,0.49305415725708013
12,20,28,1.2376648017338343,0.4272996738978794
12,20,40,1.3651474316914876,0.13170604705810549
12,20,57,1.9529552459716797,0.18217575073242187
16,28,10,0.9939775466918945,0.37815841197967526
16,28,14,1.0807909415318415,0.44074652334359976
16,28,20,1.3605616433279855,0.6421445835658482
16,28,28,1.405005156993866,0.5910245742797852
16,28,40,1.3711168766021729,0.231420166015625
6,10,10,0.8876423984766006,0.3438629674911499
6,10,14,1.019439697265625,0.40176843452453603
6,10,20,1.1002330780029297,0.3698918113708496
6,10,28,1.0400078147649765,0.199263222694397
6,10,40,1.3449339667956035,0.1878722597757975
6,10,57,1.9054772853851318,0.21444359043666292
6,10,80,2.8891149361928306,0.23772560119628905
8,14,10,0.9188051074743271,0.33385278797149665
8,14,14,1.0170384347438812,0.36261040210723877
8,14,20,1.194387286901474,0.5063922929763793
8,14,28,1.0639483561882606,0.2547333233173077
8,14,40,1.482193980898176,0.35241561453683035
8,14,57,1.8547123273213704,0.1571551971435547
8,14,80,2.8766698837280273,0.2950354309082031
6,12,10,0.874545156955719,0.3159108963012695
6,12,14,1.0265868157148361,0.4290433712005615
6,12,20,1.0319330990314484,0.35728117942810056
6,12,28,1.229503646492958,0.3701112704277039
6,12,40,1.3411141766442194,0.1652421391805013
6,12,57,1.8789419651031494,0.2412209518432617
6,12,80,2.9085235595703125,0.31785816955566404
8,16,10,0.9183430820703506,0.3268956432342529
8,16,14,1.0872845500707626,0.4386406831741333
8,16,20,1.1800785064697266,0.49533662128448486
8,16,28,1.2210243463516235,0.4134354965209962
8,16,40,1.358052412668864,0.22145170466105144
8,16,57,1.8397244215011597,0.21686967468261717
12,24,10,0.9957621842622757,0.36773400592803956
12,24,14,1.0848004966974258,0.407266321182251
12,24,20,1.2320125102996826,0.5419905819363063
12,24,28,1.2626580238342284,0.40427264099121096
12,24,40,1.4202033281326294,0.3274729919433594
16,32,10,1.027601271867752,0.3995292024612427
16,32,14,1.1150502204895019,0.4013380844116211
16,32,20,1.2784905831019084,0.5359098612467449
16,32,28,1.0552687644958496,0.2367580108642578
12,28,10,1.0609350055456161,0.3737196578979492
12,28,14,1.1494032603043776,0.4455369614821214
12,28,20,1.2502469335283553,0.5732163434709822
12,28,28,1.4747292399406433,0.5678441352844239
12,28,40,1.4529523849487305,0.2545890197753906
16,40,10,1.1044128934542339,0.47607897440592445
16,40,14,1.0992377144949776,0.48435960606166295
16,40,20,1.4261049429575603,0.6269710896809896
16,40,28,1.1112360954284668,0.25952609252929687
6,14,10,0.9700330793857574,0.32896997547149653
6,14,14,1.0459842383861542,0.379533935546875
6,14,20,1.2789941877126694,0.5416419792175292
6,14,28,1.1603745863987849,0.3421929802527795
6,14,40,1.5242853845868791,0.3711713322230748
6,14,57,1.923882246017456,0.20269480133056642
6,14,80,2.8163986206054688,0.2180741424560547
8,20,10,1.1523864269256592,0.4911257791519165
8,20,14,1.0379046648740768,0.42974371242523196
8,20,20,1.2654757499694824,0.5022033538818359
8,20,28,1.371037789753505,0.5437716827392577
8,20,40,1.515320062637329,0.2852920328776042
8,20,57,2.0523335933685303,0.3570481567382813
12,32,10,1.1486782878637314,0.4433737106323243
12,32,14,1.1848085880279542,0.4567267974853516
12,32,20,1.4128058751424153,0.5676843973795574
12,32,28,1.1486406326293945,0.3109888916015625
6,16,10,0.9700400829315186,0.3334838409423828
6,16,14,1.1032091081142426,0.43051706314086924
6,16,20,1.247034415602684,0.5040197134017944
6,16,28,1.4546119213104247,0.5871848724365234
6,16,40,1.4462777773539226,0.30218066660563153
6,16,57,2.0011695623397827,0.40399183654785153
8,24,10,1.08913154900074,0.41177666473388674
8,24,14,1.2106174379587173,0.46652151012420656
8,24,20,1.286930243174235,0.5630820448133681
8,24,28,1.2434394359588623,0.37217804260253906
8,24,40,1.4154475927352905,0.2981676330566406
16,48,10,1.1118951903449164,0.4068970981174045
16,48,14,1.24894061088562,0.45929451293945317
16,48,20,1.3389415740966797,0.6102791137695313
12,40,10,1.0864565968513489,0.4318700485229492
12,40,14,1.27020982333592,0.6166847011021205
12,40,20,1.4980048338572185,0.6950341186523437
12,40,28,1.3198859691619873,0.414594970703125
16,56,10,1.1426713126046317,0.4877343357631138
16,56,14,1.200018584728241,0.5248248367309571
16,56,20,1.3767669200897217,0.6201666259765625
6,20,10,1.1006143242120743,0.4483732528686523
6,20,14,1.1639207899570465,0.4646643962860108
6,20,20,1.2218320767084758,0.4704775950113933
6,20,28,1.2893073218209403,0.4301545431954521
6,20,40,1.4315043290456135,0.19125075276692707
6,20,57,1.9025905132293701,0.18838671875
8,28,10,1.1108516603708267,0.4320903024673462
8,28,14,1.1582917066720815,0.4216269331711988
8,28,20,1.360417297908238,0.6266011178152902
8,28,28,1.5675777196884155,0.6652214508056641
8,28,40,1.4747087955474854,0.20969517517089845
6,24,10,1.13058902323246,0.4009387798309327
6,24,14,1.264727160334587,0.47835608196258544
6,24,20,1.3818827205234103,0.5822827487521701
6,24,28,1.3109277725219726,0.4028147827148437
6,24,40,1.689709186553955,0.4648291473388672
8,32,10,1.139210194349289,0.4257916307449341
8,32,14,1.2567022323608399,0.47271306304931643
8,32,20,1.3899019956588745,0.5889793141682943
8,32,28,1.17154860496521,0.28143954467773435
12,48,10,1.1483943462371826,0.44723065185546873
12,48,14,1.2089441776275636,0.41389609985351566
12,48,20,1.5863369703292847,0.7186283874511719
16,64,10,1.1939810514450073,0.40966122690836587
16,64,14,1.3767738342285156,0.4785972493489583
