name,time,application,num_replicas,batch_size
bert-161,16142,bert,16,384
ncf-162,16245,ncf,1,32768
deepspeech2-163,16332,deepspeech2,8,320
ncf-164,16332,ncf,1,32768
cifar10-165,16381,cifar10,8,2048
cifar10-166,16588,cifar10,8,2048
deepspeech2-167,16598,deepspeech2,6,320
ncf-168,16610,ncf,1,32768
cifar10-169,16800,cifar10,16,4096
cifar10-170,16842,cifar10,8,2048
cifar10-171,16915,cifar10,8,2048
ncf-172,16956,ncf,1,32768
bert-173,17011,bert,6,384
bert-174,17109,bert,6,384
deepspeech2-175,17238,deepspeech2,12,640
deepspeech2-176,17277,deepspeech2,12,640
cifar10-177,17383,cifar10,8,2048
cifar10-178,17391,cifar10,16,4096
cifar10-179,17414,cifar10,16,4096
bert-180,17521,bert,8,384
cifar10-181,17569,cifar10,8,2048
cifar10-182,17657,cifar10,6,2048
ncf-183,17749,ncf,1,32768
cifar10-184,17861,cifar10,6,2048
cifar10-185,17866,cifar10,16,4096
ncf-186,17908,ncf,1,32768
ncf-187,17917,ncf,1,32768
bert-188,18060,bert,12,384
ncf-189,18084,ncf,1,32768
cifar10-190,18105,cifar10,6,2048
cifar10-191,18115,cifar10,16,4096
cifar10-192,18139,cifar10,8,2048
deepspeech2-193,18199,deepspeech2,6,320
cifar10-194,18211,cifar10,6,2048
bert-195,18227,bert,16,384
ncf-196,18244,ncf,1,32768
ncf-197,18262,ncf,1,32768
ncf-198,18284,ncf,1,32768
yolov3-199,18385,yolov3,4,64
ncf-200,18412,ncf,1,32768
cifar10-201,18415,cifar10,12,4096
cifar10-202,18549,cifar10,12,4096
ncf-203,18649,ncf,1,32768
cifar10-204,18711,cifar10,12,4096
cifar10-205,18744,cifar10,16,4096
ncf-206,18786,ncf,1,32768
cifar10-207,18798,cifar10,6,2048
ncf-208,18800,ncf,1,32768
deepspeech2-209,18851,deepspeech2,12,640
ncf-210,18853,ncf,1,32768
ncf-211,18862,ncf,1,32768
cifar10-212,18897,cifar10,16,4096
bert-213,18925,bert,16,384
cifar10-214,18983,cifar10,8,2048
ncf-215,19013,ncf,1,32768
cifar10-216,19037,cifar10,6,2048
ncf-217,19084,ncf,1,32768
cifar10-218,19141,cifar10,8,2048
ncf-219,19180,ncf,1,32768
cifar10-220,19260,cifar10,6,2048
cifar10-221,19278,cifar10,12,4096
ncf-222,19324,ncf,1,32768
ncf-223,19331,ncf,1,32768
bert-224,19439,bert,12,384
ncf-225,19477,ncf,1,32768
cifar10-226,19492,cifar10,16,4096
deepspeech2-227,19595,deepspeech2,12,640
yolov3-228,19603,yolov3,4,64
ncf-229,19915,ncf,1,32768
ncf-230,19932,ncf,1,32768
cifar10-231,20057,cifar10,16,4096
cifar10-232,20210,cifar10,12,4096
deepspeech2-233,20243,deepspeech2,6,320
cifar10-234,20298,cifar10,16,4096
cifar10-235,20331,cifar10,16,4096
cifar10-236,20362,cifar10,16,4096
ncf-237,20516,ncf,1,32768
cifar10-238,20530,cifar10,12,4096
ncf-239,20531,ncf,1,32768
ncf-240,20531,ncf,1,32768
cifar10-241,20548,cifar10,12,4096
cifar10-242,20565,cifar10,16,4096
ncf-243,20605,ncf,1,32768
cifar10-244,20618,cifar10,12,4096
deepspeech2-245,20652,deepspeech2,12,640
cifar10-246,20673,cifar10,12,4096
cifar10-247,20694,cifar10,6,2048
cifar10-248,20723,cifar10,6,2048
cifar10-249,20742,cifar10,12,4096
ncf-250,20747,ncf,1,32768
deepspeech2-251,20775,deepspeech2,8,320
deepspeech2-252,20824,deepspeech2,6,320
cifar10-253,20884,cifar10,16,4096
ncf-254,20937,ncf,1,32768
ncf-255,21086,ncf,1,32768
ncf-256,21089,ncf,1,32768
cifar10-257,21132,cifar10,16,4096
cifar10-258,21284,cifar10,12,4096
ncf-259,21335,ncf,1,32768
cifar10-260,21364,cifar10,8,2048
ncf-261,21481,ncf,1,32768
ncf-262,21487,ncf,1,32768
yolov3-263,21615,yolov3,4,64
ncf-264,21680,ncf,1,32768
ncf-265,21697,ncf,1,32768
ncf-266,21732,ncf,1,32768
ncf-267,21732,ncf,1,32768
cifar10-268,21813,cifar10,8,2048
deepspeech2-269,21838,deepspeech2,6,320
ncf-270,21894,ncf,1,32768
cifar10-271,22042,cifar10,16,4096
imagenet-272,22196,imagenet,24,3200
cifar10-273,22332,cifar10,6,2048
ncf-274,22464,ncf,1,32768
cifar10-275,22568,cifar10,8,2048
ncf-276,22669,ncf,1,32768
ncf-277,22689,ncf,1,32768
cifar10-278,22847,cifar10,6,2048
bert-279,22968,bert,12,384
bert-280,23373,bert,16,384
cifar10-281,23480,cifar10,12,4096
ncf-282,23521,ncf,1,32768
ncf-283,23571,ncf,1,32768
cifar10-284,23609,cifar10,6,2048
cifar10-285,23641,cifar10,8,2048
ncf-286,24040,ncf,1,32768
deepspeech2-287,24063,deepspeech2,8,320
cifar10-288,24115,cifar10,6,2048
deepspeech2-289,24140,deepspeech2,12,640
cifar10-290,24255,cifar10,12,4096
deepspeech2-291,24263,deepspeech2,6,320
cifar10-292,24747,cifar10,12,4096
yolov3-293,24808,yolov3,4,64
cifar10-294,24918,cifar10,8,2048
ncf-295,24989,ncf,1,32768
ncf-296,25063,ncf,1,32768
cifar10-297,25240,cifar10,8,2048
cifar10-298,25381,cifar10,16,4096
ncf-299,25433,ncf,1,32768
ncf-300,25553,ncf,1,32768
cifar10-301,25611,cifar10,16,4096
ncf-302,25640,ncf,1,32768
cifar10-303,25661,cifar10,8,2048
cifar10-304,25690,cifar10,12,4096
ncf-305,25915,ncf,1,32768
imagenet-306,26057,imagenet,24,3200
deepspeech2-307,26246,deepspeech2,12,640
cifar10-308,26489,cifar10,16,4096
ncf-309,26515,ncf,1,32768
deepspeech2-310,26521,deepspeech2,8,320
ncf-311,26532,ncf,1,32768
cifar10-312,26565,cifar10,16,4096
deepspeech2-313,26973,deepspeech2,8,320
bert-314,27082,bert,8,384
imagenet-315,27176,imagenet,24,3200
ncf-316,27617,ncf,1,32768
deepspeech2-317,27744,deepspeech2,6,320
deepspeech2-318,28253,deepspeech2,12,640
deepspeech2-319,28677,deepspeech2,8,320
