num_nodes,num_replicas,local_bsz,step_time,sync_time
12,28,45,0.23585801124572753,0.18611077728271486
12,28,64,0.22989335060119628,0.17145007934570314
12,28,91,0.22290024757385254,0.14634599761962888
12,28,129,0.24535772800445557,0.13627103652954103
12,28,182,0.22434023022651672,0.07875679206848143
12,28,257,0.24713306427001952,0.04020537567138672
12,28,363,0.2957831223805745,0.01031274668375651
16,40,32,0.22779324054718017,0.18223223114013673
16,40,45,0.21517903804779054,0.16583948974609375
16,40,64,0.28031680583953855,0.22089264221191404
16,40,91,0.24446625709533693,0.16940459747314454
16,40,129,0.29157203435897827,0.18459268093109132
16,40,182,0.3426030158996582,0.19982144927978518
16,40,257,0.3649016221364339,0.16986393737792968
6,14,32,0.15344023704528809,0.11124924240112304
6,14,45,0.14325931072235107,0.09360777740478515
6,14,64,0.17087361812591553,0.11182127761840821
6,14,91,0.18240559101104736,0.10745595703125
6,14,129,0.15893163681030273,0.053187731552124015
6,14,182,0.19102902412414552,0.052567644119262694
6,14,257,0.26056044101715087,0.06272050266265869
6,14,363,0.31033360958099365,0.037976332902908326
6,14,513,0.4003773212432861,0.01820947780609131
6,14,725,0.5890628496805826,0.04548728481928507
8,20,32,0.16882071495056153,0.12572080841064454
8,20,45,0.16966869831085205,0.11860411071777344
8,20,64,0.1955113410949707,0.13621591339111325
8,20,91,0.19484233856201172,0.11928836212158203
8,20,129,0.22355318069458008,0.11548402404785156
8,20,182,0.21439201831817628,0.07230431365966797
8,20,257,0.24702653288841248,0.048023020744323734
8,20,363,0.28925175666809083,0.009040083122253417
8,20,513,0.40733536084493,0.00921228822072347
12,32,32,0.23617544174194335,0.1947958282470703
12,32,45,0.21101732254028321,0.16211605377197266
12,32,64,0.1967555284500122,0.13843865509033207
12,32,91,0.20261967182159424,0.12839556732177734
12,32,129,0.23192286491394043,0.125950740814209
12,32,182,0.2563412870679583,0.09083070482526505
12,32,257,0.26652026176452637,0.06564486999511718
12,32,363,0.30806485811869305,0.0413242130279541
6,16,32,0.14767251014709473,0.10537242584228516
6,16,45,0.16045765876770018,0.11085592041015624
6,16,64,0.16208996772766113,0.10261832656860352
6,16,91,0.1972761869430542,0.12178823089599608
6,16,129,0.1878220796585083,0.08146514434814453
6,16,182,0.204827618598938,0.06385798759460448
6,16,257,0.2356344699859619,0.03248805484771728
6,16,363,0.29198762348720003,0.01203852789742606
6,16,513,0.411698579788208,0.015337971115112306
6,16,725,0.5796937147776285,0.028200117111206055
8,24,32,0.27671639919281005,0.23463275146484372
8,24,45,0.1997401237487793,0.15019958724975585
8,24,64,0.17722077369689943,0.11841100692749025
8,24,91,0.18795034885406495,0.11334082412719726
8,24,129,0.2927161931991577,0.18583541717529295
8,24,182,0.33351123332977295,0.19326626434326172
8,24,257,0.2492269447871617,0.051977842603411
8,24,363,0.30284905433654785,0.03444268798828125
8,24,513,0.4174613952636719,0.04086830902099609
16,48,32,0.2942631483078003,0.2490629669189453
16,48,45,0.2767050266265869,0.22409503784179682
16,48,64,0.23176200389862062,0.1734793258666992
16,48,91,0.25687322616577146,0.18064611511230472
16,48,129,0.35329396384102957,0.2158928800310407
16,48,182,0.3255707621574402,0.18297029304504395
16,48,257,0.33436044057210285,0.13333398183186848
12,40,32,0.2560235261917114,0.21382515411376954
12,40,45,0.24990203380584716,0.19802279968261718
12,40,64,0.22683317661285402,0.16676464462280272
12,40,91,0.19279685020446777,0.11591673583984374
12,40,129,0.19767192006111145,0.0893684720993042
12,40,182,0.2609377861022949,0.11488614044189453
12,40,257,0.25041715304056805,0.049185365041097
16,56,32,0.3022118091583252,0.25999869537353515
16,56,45,0.2273326873779297,0.17838540954589846
16,56,64,0.23233184814453126,0.1724340087890625
16,56,91,0.21448063850402832,0.1382709617614746
16,56,129,0.23158016204833984,0.12446152954101564
16,56,182,0.23679828643798828,0.094171137491862
6,20,32,0.16174402236938476,0.1193769157409668
6,20,45,0.1709219455718994,0.12119282760620118
6,20,64,0.17052059173583983,0.10610144577026367
6,20,91,0.16588923931121827,0.08983853302001953
6,20,129,0.17838051319122314,0.07131444549560546
6,20,182,0.19903337955474854,0.05437069778442383
6,20,257,0.2610067129135132,0.05938944411277771
6,20,363,0.2908643245697021,0.010398508644104004
6,20,513,0.41306567192077637,0.014815519968668618
8,28,32,0.1739805221557617,0.13113401336669922
8,28,45,0.199871826171875,0.15024835205078124
8,28,64,0.20801594257354736,0.14690408325195312
8,28,91,0.17188866138458253,0.09747909164428711
8,28,129,0.20173499584197999,0.09574962234497073
8,28,182,0.20535647869110107,0.06467566776275635
8,28,257,0.23819594383239745,0.04496934432983398
8,28,363,0.30638885498046875,0.04123036766052246
6,24,32,0.17739529609680177,0.1339449722290039
6,24,45,0.19723968505859374,0.1472060302734375
6,24,64,0.19698505401611327,0.1378461715698242
6,24,91,0.20506742000579833,0.12968737869262695
6,24,129,0.21288609504699707,0.10608852081298828
6,24,182,0.22637147903442384,0.0876024085998535
6,24,257,0.25570971625191824,0.05720268385750906
6,24,363,0.31162595748901367,0.04537521553039551
6,24,513,0.431119441986084,0.05839949798583984
8,32,32,0.16928668022155763,0.12688779373168946
8,32,45,0.18271307945251464,0.13218214797973632
8,32,64,0.22158031463623046,0.1619727096557617
8,32,91,0.23190526962280272,0.15609494552612305
8,32,129,0.2250307559967041,0.11697579345703124
8,32,182,0.2608621120452881,0.093320072719029
8,32,257,0.24870843887329103,0.04896346206665039
8,32,363,0.31388060251871747,0.042117802302042644
12,48,32,0.22498867511749268,0.182773127746582
12,48,45,0.20911433696746826,0.15968930740356446
12,48,64,0.21951875686645508,0.16057281341552734
12,48,91,0.30136747360229493,0.22466448822021484
12,48,129,0.28682306834629606,0.1769924894060407
12,48,182,0.22854948043823242,0.07909033393859863
12,48,257,0.27840201059977215,0.06593256505330404
16,64,32,0.2692412376403809,0.22642676239013668
16,64,45,0.27368993759155275,0.22288881530761717
16,64,64,0.30169918537139895,0.24091715087890625
16,64,91,0.30648480142865864,0.22990597534179688
16,64,129,0.2347550868988037,0.12268128509521485
16,64,182,0.38951921463012695,0.23585767618815104
