name,time,application,num_replicas,batch_size
ncf-54,7392,ncf,1,32768
cifar10-55,7464,cifar10,6,2048
yolov3-56,7516,yolov3,4,64
cifar10-57,7899,cifar10,8,2048
cifar10-58,7933,cifar10,6,2048
cifar10-59,8387,cifar10,12,4096
ncf-60,8450,ncf,1,32768
cifar10-61,8480,cifar10,8,2048
ncf-62,8537,ncf,1,32768
ncf-63,8617,ncf,1,32768
ncf-64,9037,ncf,1,32768
cifar10-65,9155,cifar10,6,2048
ncf-66,9727,ncf,1,32768
ncf-67,10331,ncf,1,32768
ncf-68,10529,ncf,1,32768
cifar10-69,10550,cifar10,6,2048
cifar10-70,10599,cifar10,8,2048
cifar10-71,10705,cifar10,8,2048
ncf-72,10768,ncf,1,32768
ncf-73,11332,ncf,1,32768
bert-74,11449,bert,16,384
ncf-75,11586,ncf,1,32768
ncf-76,11695,ncf,1,32768
ncf-77,11695,ncf,1,32768
ncf-78,12133,ncf,1,32768
cifar10-79,12185,cifar10,12,4096
cifar10-80,12239,cifar10,12,4096
ncf-81,12718,ncf,1,32768
cifar10-82,12938,cifar10,12,4096
cifar10-83,12942,cifar10,8,2048
cifar10-84,12991,cifar10,12,4096
ncf-85,13332,ncf,1,32768
cifar10-86,13332,cifar10,8,2048
ncf-87,13486,ncf,1,32768
bert-88,13740,bert,8,384
cifar10-89,13807,cifar10,6,2048
imagenet-90,13924,imagenet,32,6400
ncf-91,14163,ncf,1,32768
ncf-92,14183,ncf,1,32768
deepspeech2-93,14199,deepspeech2,6,320
cifar10-94,14214,cifar10,16,4096
ncf-95,14242,ncf,1,32768
ncf-96,14547,ncf,1,32768
ncf-97,14572,ncf,1,32768
ncf-98,14575,ncf,1,32768
ncf-99,14599,ncf,1,32768
cifar10-100,14620,cifar10,8,2048
deepspeech2-101,14780,deepspeech2,8,320
ncf-102,14885,ncf,1,32768
ncf-103,14973,ncf,1,32768
ncf-104,14978,ncf,1,32768
ncf-105,15051,ncf,1,32768
cifar10-106,15226,cifar10,16,4096
ncf-107,15357,ncf,1,32768
yolov3-108,15814,yolov3,4,64
cifar10-109,15841,cifar10,6,2048
bert-110,15876,bert,16,384
ncf-111,16151,ncf,1,32768
deepspeech2-112,16303,deepspeech2,12,640
bert-113,16365,bert,16,384
ncf-114,16411,ncf,1,32768
cifar10-115,16734,cifar10,6,2048
yolov3-116,16852,yolov3,4,64
cifar10-117,16932,cifar10,12,4096
ncf-118,17035,ncf,1,32768
ncf-119,17069,ncf,1,32768
bert-120,17174,bert,16,384
cifar10-121,17263,cifar10,6,2048
cifar10-122,17452,cifar10,6,2048
cifar10-123,17515,cifar10,8,2048
cifar10-124,17517,cifar10,8,2048
ncf-125,17587,ncf,1,32768
cifar10-126,17626,cifar10,8,2048
cifar10-127,17677,cifar10,6,2048
ncf-128,17794,ncf,1,32768
cifar10-129,17830,cifar10,12,4096
deepspeech2-130,17968,deepspeech2,6,320
imagenet-131,17991,imagenet,48,6400
cifar10-132,18132,cifar10,6,2048
cifar10-133,18159,cifar10,6,2048
ncf-134,18238,ncf,1,32768
ncf-135,18288,ncf,1,32768
yolov3-136,18343,yolov3,4,64
ncf-137,18607,ncf,1,32768
ncf-138,18634,ncf,1,32768
ncf-139,18764,ncf,1,32768
cifar10-140,18852,cifar10,12,4096
cifar10-141,18912,cifar10,12,4096
cifar10-142,18914,cifar10,6,2048
cifar10-143,18935,cifar10,6,2048
ncf-144,18983,ncf,1,32768
deepspeech2-145,19063,deepspeech2,12,640
bert-146,19067,bert,16,384
cifar10-147,19107,cifar10,8,2048
bert-148,19212,bert,8,384
cifar10-149,19221,cifar10,12,4096
cifar10-150,19312,cifar10,8,2048
cifar10-151,19332,cifar10,16,4096
cifar10-152,19414,cifar10,12,4096
yolov3-153,19467,yolov3,4,64
deepspeech2-154,19519,deepspeech2,12,640
cifar10-155,19571,cifar10,12,4096
ncf-156,19695,ncf,1,32768
cifar10-157,19697,cifar10,8,2048
ncf-158,19775,ncf,1,32768
ncf-159,19999,ncf,1,32768
cifar10-160,20163,cifar10,8,2048
ncf-161,20183,ncf,1,32768
cifar10-162,20428,cifar10,8,2048
ncf-163,20466,ncf,1,32768
ncf-164,20472,ncf,1,32768
ncf-165,20519,ncf,1,32768
ncf-166,20519,ncf,1,32768
cifar10-167,20535,cifar10,12,4096
cifar10-168,20546,cifar10,8,2048
deepspeech2-169,20562,deepspeech2,6,320
ncf-170,20766,ncf,1,32768
ncf-171,20869,ncf,1,32768
ncf-172,20919,ncf,1,32768
deepspeech2-173,20926,deepspeech2,6,320
cifar10-174,21131,cifar10,12,4096
ncf-175,21131,ncf,1,32768
cifar10-176,21207,cifar10,12,4096
ncf-177,21365,ncf,1,32768
ncf-178,21561,ncf,1,32768
cifar10-179,21708,cifar10,16,4096
cifar10-180,21732,cifar10,12,4096
bert-181,21838,bert,8,384
yolov3-182,21874,yolov3,4,64
deepspeech2-183,21965,deepspeech2,6,320
ncf-184,22034,ncf,1,32768
cifar10-185,22084,cifar10,12,4096
ncf-186,22095,ncf,1,32768
deepspeech2-187,22152,deepspeech2,8,320
ncf-188,22248,ncf,1,32768
deepspeech2-189,22365,deepspeech2,6,320
cifar10-190,22656,cifar10,6,2048
ncf-191,22657,ncf,1,32768
ncf-192,22758,ncf,1,32768
imagenet-193,22848,imagenet,24,3200
ncf-194,23149,ncf,1,32768
cifar10-195,23636,cifar10,16,4096
yolov3-196,23886,yolov3,4,64
bert-197,23932,bert,12,384
ncf-198,24115,ncf,1,32768
cifar10-199,24132,cifar10,8,2048
bert-200,24156,bert,12,384
cifar10-201,24504,cifar10,6,2048
ncf-202,24663,ncf,1,32768
yolov3-203,24663,yolov3,4,64
cifar10-204,24677,cifar10,16,4096
ncf-205,24807,ncf,1,32768
ncf-206,24832,ncf,1,32768
ncf-207,24884,ncf,1,32768
ncf-208,25061,ncf,1,32768
cifar10-209,25116,cifar10,6,2048
ncf-210,25330,ncf,1,32768
ncf-211,25473,ncf,1,32768
ncf-212,25530,ncf,1,32768
ncf-213,25538,ncf,1,32768
cifar10-214,25598,cifar10,6,2048
ncf-215,25626,ncf,1,32768
ncf-216,25675,ncf,1,32768
cifar10-217,25749,cifar10,12,4096
cifar10-218,25765,cifar10,6,2048
ncf-219,25800,ncf,1,32768
cifar10-220,25803,cifar10,12,4096
cifar10-221,25857,cifar10,12,4096
deepspeech2-222,25884,deepspeech2,8,320
imagenet-223,25903,imagenet,48,6400
cifar10-224,25930,cifar10,12,4096
deepspeech2-225,26206,deepspeech2,6,320
ncf-226,26235,ncf,1,32768
cifar10-227,26269,cifar10,8,2048
cifar10-228,26374,cifar10,16,4096
cifar10-229,26375,cifar10,16,4096
bert-230,26403,bert,12,384
cifar10-231,26530,cifar10,12,4096
ncf-232,26617,ncf,1,32768
cifar10-233,26626,cifar10,12,4096
cifar10-234,27359,cifar10,8,2048
cifar10-235,27701,cifar10,6,2048
ncf-236,27715,ncf,1,32768
ncf-237,27791,ncf,1,32768
cifar10-238,28671,cifar10,8,2048
ncf-239,28775,ncf,1,32768
