name,time,application,num_replicas,batch_size
ncf-160,18800,ncf,1,32768
deepspeech2-161,18851,deepspeech2,12,640
ncf-162,18853,ncf,1,32768
bert-163,18925,bert,16,384
cifar10-164,18983,cifar10,8,2048
cifar10-165,19037,cifar10,6,2048
ncf-166,19084,ncf,1,32768
cifar10-167,19141,cifar10,8,2048
ncf-168,19180,ncf,1,32768
cifar10-169,19260,cifar10,6,2048
cifar10-170,19278,cifar10,12,4096
ncf-171,19324,ncf,1,32768
ncf-172,19331,ncf,1,32768
cifar10-173,19492,cifar10,16,4096
deepspeech2-174,19595,deepspeech2,12,640
yolov3-175,19603,yolov3,4,64
ncf-176,19915,ncf,1,32768
ncf-177,19932,ncf,1,32768
cifar10-178,20057,cifar10,16,4096
cifar10-179,20210,cifar10,12,4096
cifar10-180,20362,cifar10,16,4096
ncf-181,20516,ncf,1,32768
cifar10-182,20530,cifar10,12,4096
ncf-183,20531,ncf,1,32768
ncf-184,20531,ncf,1,32768
cifar10-185,20548,cifar10,12,4096
cifar10-186,20618,cifar10,12,4096
cifar10-187,20673,cifar10,12,4096
cifar10-188,20694,cifar10,6,2048
cifar10-189,20742,cifar10,12,4096
cifar10-190,20884,cifar10,16,4096
ncf-191,20937,ncf,1,32768
ncf-192,21089,ncf,1,32768
cifar10-193,21132,cifar10,16,4096
cifar10-194,21284,cifar10,12,4096
ncf-195,21335,ncf,1,32768
cifar10-196,21364,cifar10,8,2048
ncf-197,21481,ncf,1,32768
ncf-198,21487,ncf,1,32768
yolov3-199,21615,yolov3,4,64
ncf-200,21680,ncf,1,32768
ncf-201,21732,ncf,1,32768
cifar10-202,21813,cifar10,8,2048
deepspeech2-203,21838,deepspeech2,6,320
ncf-204,21894,ncf,1,32768
cifar10-205,22042,cifar10,16,4096
imagenet-206,22196,imagenet,24,3200
cifar10-207,22332,cifar10,6,2048
cifar10-208,22568,cifar10,8,2048
ncf-209,22669,ncf,1,32768
bert-210,22968,bert,12,384
bert-211,23373,bert,16,384
cifar10-212,23480,cifar10,12,4096
ncf-213,23571,ncf,1,32768
cifar10-214,23609,cifar10,6,2048
cifar10-215,23641,cifar10,8,2048
deepspeech2-216,24063,deepspeech2,8,320
cifar10-217,24115,cifar10,6,2048
deepspeech2-218,24140,deepspeech2,12,640
cifar10-219,24255,cifar10,12,4096
deepspeech2-220,24263,deepspeech2,6,320
cifar10-221,24918,cifar10,8,2048
ncf-222,25063,ncf,1,32768
cifar10-223,25240,cifar10,8,2048
ncf-224,25433,ncf,1,32768
ncf-225,25553,ncf,1,32768
cifar10-226,25611,cifar10,16,4096
ncf-227,25640,ncf,1,32768
cifar10-228,25661,cifar10,8,2048
cifar10-229,25690,cifar10,12,4096
ncf-230,25915,ncf,1,32768
imagenet-231,26057,imagenet,24,3200
deepspeech2-232,26246,deepspeech2,12,640
cifar10-233,26489,cifar10,16,4096
ncf-234,26532,ncf,1,32768
cifar10-235,26565,cifar10,16,4096
bert-236,27082,bert,8,384
imagenet-237,27176,imagenet,24,3200
deepspeech2-238,27744,deepspeech2,6,320
deepspeech2-239,28253,deepspeech2,12,640
